customer_id,signup_date,customer_segment,country
880,2025-04-04,Loyal,USA
881,2024-03-03,Loyal,USA
882,2025-09-13,Regular,UK
883,2024-11-23,New,Australia
884,2024-04-23,Loyal,India
885,2025-08-16,Loyal,USA
886,2025-06-20,Regular,Canada
887,2024-02-08,Regular,India
888,2024-05-20,Regular,USA
889,2024-01-12,New,USA
890,2024-07-16,Loyal,India
891,2024-03-13,Loyal,USA
892,2025-06-02,Regular,India
893,2025-01-16,Loyal,India
894,2025-12-16,Loyal,Australia
895,2025-07-01,Loyal,Germany
896,2025-03-22,High_Value,Australia
897,2025-01-06,Regular,USA
898,2024-02-09,Loyal,India
899,2024-02-21,New,USA
900,2025-03-25,Regular,Singapore
901,2024-01-04,Regular,Germany
902,2024-01-31,New,Australia
903,2024-06-08,Loyal,UK
904,2025-10-07,Regular,USA
905,2024-12-01,Regular,USA
906,2025-06-01,Regular,USA
907,2024-10-27,New,USA
908,2024-05-06,Regular,USA
909,2024-09-27,Regular,USA
910,2024-03-07,High_Value,Germany
911,2025-07-16,Loyal,India
912,2024-05-13,Regular,India
913,2024-10-01,Regular,India
914,2025-12-16,Regular,UK
915,2025-03-08,Regular,Germany
916,2024-11-30,New,Canada
917,2025-01-31,Regular,USA
918,2025-07-26,Regular,USA
919,2024-07-04,Loyal,India
920,2025-04-09,Regular,USA
921,2025-09-29,Regular,Canada
922,2025-02-21,Regular,Australia
923,2024-11-21,Loyal,USA
924,2024-04-15,High_Value,Australia
925,2024-06-30,Regular,India
926,2025-11-21,New,India
927,2025-01-30,Regular,USA
928,2024-08-07,New,Singapore
929,2024-11-01,New,Germany
930,2025-02-25,Regular,Germany
931,2025-01-27,New,USA
932,2025-05-25,New,Singapore
933,2024-07-06,Regular,USA
934,2025-04-18,Regular,USA
935,2024-11-19,Loyal,UK
936,2025-11-17,Regular,USA
937,2024-04-25,Regular,UK
938,2024-04-18,Loyal,India
939,2024-12-03,Loyal,Singapore
940,2025-01-06,Regular,Singapore
941,2025-05-19,Regular,Australia
942,2024-10-21,Regular,India
943,2025-10-29,Regular,India
944,2024-12-12,New,Germany
945,2024-04-04,Regular,Australia
946,2024-03-28,Regular,India
947,2025-12-11,Regular,USA
948,2024-04-07,Regular,India
949,2025-11-22,New,Australia
950,2024-07-21,Regular,USA
951,2024-03-09,Regular,USA
952,2024-08-10,Loyal,India
953,2025-03-24,Loyal,India
954,2024-11-08,Regular,Singapore
955,2025-07-27,Regular,Canada
956,2025-03-22,High_Value,India
957,2024-10-19,Regular,India
958,2025-04-08,Regular,UK
959,2025-12-10,New,Germany
960,2024-10-27,New,USA
961,2024-04-22,Regular,UK
962,2024-10-25,Loyal,Singapore
963,2025-09-05,Loyal,USA
964,2024-06-07,Regular,Australia
965,2025-11-23,Loyal,India
966,2025-03-05,Loyal,India
967,2025-03-15,Loyal,Germany
968,2024-08-19,Regular,Singapore
969,2025-11-02,Regular,India
970,2024-01-27,High_Value,UK
971,2024-08-06,Regular,UK
972,2024-11-01,Regular,Germany
973,2024-12-14,Regular,UK
974,2024-12-12,Regular,Australia
975,2024-04-17,New,Canada
976,2024-06-13,Regular,USA
977,2024-03-10,Loyal,India
978,2025-02-21,Regular,Germany
979,2024-09-13,High_Value,Singapore
980,2025-02-17,Loyal,India
981,2025-03-06,Loyal,UK
982,2025-05-27,Regular,India
983,2025-02-03,Loyal,UK
984,2025-04-18,Regular,India
985,2025-03-04,Regular,Singapore
986,2025-04-21,Loyal,Canada
987,2025-03-26,Regular,UK
988,2024-08-18,Loyal,India
989,2024-06-28,Regular,India
990,2025-07-28,Regular,USA
991,2024-09-07,Loyal,India
992,2025-02-04,Regular,India
993,2024-05-23,Regular,Germany
994,2024-11-10,Loyal,USA
995,2025-01-21,Regular,India
996,2025-04-01,New,Germany
997,2025-01-19,Regular,UK
998,2024-09-20,New,USA
999,2025-12-03,Regular,Canada
1000,2025-01-09,Regular,India
1001,2025-08-13,Regular,India
1002,2025-06-21,High_Value,India
1003,2025-02-11,New,India
1004,2025-10-09,Loyal,Germany
1005,2024-04-03,Regular,Singapore
1006,2025-11-03,Regular,India
1007,2025-09-12,Loyal,Germany
1008,2025-01-02,Regular,Australia
1009,2025-06-19,Regular,India
1010,2025-01-14,Loyal,USA
1011,2024-07-15,Loyal,USA
1012,2025-08-06,Regular,India
1013,2024-06-28,Loyal,USA
1014,2024-08-17,High_Value,India
1015,2025-01-14,Regular,USA
1016,2025-09-03,Regular,India
1017,2024-10-07,Regular,USA
1018,2024-12-26,Regular,USA
1019,2024-01-31,Regular,USA
1020,2024-03-25,Regular,India
1021,2024-02-10,Regular,India
1022,2024-02-22,New,USA
1023,2025-09-26,New,India
1024,2025-09-06,Regular,India
1025,2025-08-22,New,India
1026,2024-02-10,Regular,Singapore
1027,2024-02-26,Regular,USA
1028,2024-07-23,New,Canada
1029,2025-02-16,Regular,Australia
1030,2024-08-31,New,UK
1031,2024-12-21,Regular,USA
1032,2024-05-06,Regular,Germany
1033,2025-06-17,Loyal,India
1034,2024-08-17,Regular,India
1035,2024-02-18,Regular,India
1036,2025-06-26,New,India
1037,2025-10-21,Regular,Canada
1038,2024-01-11,Regular,India
1039,2024-11-14,Regular,USA
1040,2025-08-26,High_Value,USA
1041,2025-05-30,New,Germany
1042,2025-09-17,Regular,USA
1043,2024-10-30,Loyal,USA
1044,2024-09-28,Loyal,UK
1045,2025-06-01,Regular,India
1046,2024-04-22,Regular,USA
1047,2024-06-23,New,India
1048,2025-03-14,Loyal,India
1049,2025-05-02,Regular,USA
1050,2024-03-28,Regular,Australia
1051,2025-01-06,Regular,USA
1052,2024-09-23,Regular,USA
1053,2025-01-01,Loyal,USA
1054,2025-11-30,New,USA
1055,2024-02-25,Regular,USA
1056,2025-12-27,New,Singapore
1057,2024-11-24,Loyal,USA
1058,2025-07-17,Regular,Australia
1059,2024-11-05,Loyal,India
1060,2024-08-15,Regular,India
1061,2025-07-16,Regular,India
1062,2025-05-16,Regular,USA
1063,2024-04-15,Regular,Canada
1064,2025-05-29,Regular,UK
1065,2025-07-03,Regular,Germany
1066,2024-10-10,Regular,India
1067,2025-11-06,Regular,UK
1068,2025-04-12,Loyal,USA
1069,2024-08-31,Regular,India
1070,2024-01-08,Loyal,USA
1071,2025-05-07,Loyal,Canada
1072,2024-06-01,Regular,Germany
1073,2025-07-06,New,USA
1074,2025-01-18,Regular,UK
1075,2024-12-06,Loyal,Germany
1076,2024-04-29,Regular,Canada
1077,2025-06-03,Regular,India
1078,2024-05-01,Regular,Canada
1079,2024-10-31,Regular,India
1080,2025-09-02,New,India
1081,2025-11-02,Regular,Singapore
1082,2025-12-23,Regular,India
1083,2025-11-30,Regular,Australia
1084,2025-02-09,Regular,UK
1085,2024-05-26,Loyal,Canada
1086,2025-09-04,Regular,USA
1087,2025-08-08,New,Canada
1088,2025-12-23,Regular,Singapore
1089,2025-04-20,Regular,Canada
1090,2024-04-13,Regular,India
1091,2025-01-02,New,Germany
1092,2024-11-23,Loyal,USA
1093,2025-09-07,Loyal,India
1094,2024-10-13,Regular,Germany
1095,2024-08-27,Loyal,USA
1096,2024-02-28,Regular,India
1097,2025-09-01,Loyal,UK
1098,2025-07-05,Regular,Singapore
1099,2024-01-31,Regular,Australia
1100,2024-11-12,New,India
1101,2024-12-16,New,UK
1102,2024-12-08,Loyal,India
1103,2025-11-01,Regular,USA
1104,2024-04-19,Regular,India
1105,2024-08-11,Regular,India
1106,2024-05-12,Loyal,Singapore
1107,2024-06-27,Regular,USA
1108,2025-10-24,New,Canada
1109,2025-11-17,Regular,USA
1110,2024-02-02,Regular,India
1111,2025-04-06,Regular,UK
1112,2024-06-18,Regular,USA
1113,2024-05-20,High_Value,India
1114,2024-08-01,Loyal,India
1115,2024-05-21,New,USA
1116,2024-12-23,Regular,Germany
1117,2025-12-27,Loyal,India
1118,2025-03-04,Regular,USA
1119,2025-06-11,Loyal,India
1120,2024-12-26,Regular,Canada
1121,2024-01-11,Loyal,Canada
1122,2024-03-02,Regular,India
1123,2024-07-15,Loyal,USA
1124,2024-06-26,Regular,India
1125,2025-09-05,Loyal,Germany
1126,2025-09-07,Regular,USA
1127,2025-09-15,Regular,India
1128,2025-04-10,Regular,Canada
1129,2025-02-10,New,Canada
1130,2025-04-18,Regular,India
1131,2024-10-23,New,USA
1132,2025-05-04,High_Value,USA
1133,2025-08-02,Loyal,India
1134,2025-07-10,Loyal,Germany
1135,2025-03-24,Regular,UK
1136,2024-02-12,Regular,Germany
1137,2025-06-13,Regular,USA
1138,2024-09-24,Regular,Australia
1139,2025-06-26,Regular,India
1140,2025-01-28,Loyal,India
1141,2025-10-05,Regular,USA
1142,2024-09-04,New,USA
1143,2025-11-10,New,India
1144,2025-09-08,Regular,USA
1145,2024-08-29,New,India
1146,2024-12-18,Regular,India
1147,2025-01-22,New,India
1148,2025-07-15,New,Australia
1149,2025-05-18,Loyal,India
1150,2025-09-13,High_Value,USA
1151,2024-09-27,Regular,UK
1152,2025-01-03,Regular,India
1153,2024-11-10,Regular,India
1154,2025-10-25,Loyal,India
1155,2024-08-10,Regular,Singapore
1156,2025-03-04,Regular,India
1157,2024-03-28,Regular,UK
1158,2025-09-12,Loyal,India
1159,2024-10-07,New,Australia
1160,2024-09-05,New,UK
1161,2025-03-01,Regular,Singapore
1162,2024-12-30,Regular,Germany
1163,2025-09-11,New,Singapore
1164,2025-01-22,Loyal,India
1165,2025-01-12,Regular,USA
1166,2024-03-17,Loyal,Canada
1167,2024-01-17,Loyal,India
1168,2024-10-17,Regular,India
1169,2025-12-29,Loyal,USA
1170,2025-10-31,Loyal,Australia
1171,2025-04-04,Regular,Australia
1172,2025-04-05,Regular,Australia
1173,2024-10-12,High_Value,India
1174,2024-05-09,Loyal,Canada
1175,2024-01-07,Loyal,India
1176,2024-09-04,Regular,Singapore
1177,2024-08-19,Loyal,USA
1178,2024-05-19,Regular,UK
1179,2024-07-08,Regular,Singapore
1180,2024-01-19,Regular,USA
1181,2025-03-19,Regular,India
1182,2025-11-08,New,India
1183,2025-05-19,Regular,India
1184,2024-11-23,Regular,UK
1185,2024-11-02,Regular,Singapore
1186,2024-08-12,New,Germany
1187,2024-04-13,Regular,Singapore
1188,2025-03-12,New,India
1189,2025-02-17,Regular,India
1190,2024-01-06,Loyal,India
1191,2024-10-30,Regular,USA
1192,2024-07-21,Loyal,Canada
1193,2024-05-04,Regular,Canada
1194,2025-05-28,New,India
1195,2025-01-18,Loyal,USA
1196,2025-04-07,Regular,India
1197,2025-06-04,High_Value,India
1198,2025-12-17,Regular,Canada
1199,2025-08-09,Loyal,Germany
1200,2025-03-28,Regular,USA
1201,2025-10-03,Loyal,India
1202,2024-12-14,Regular,India
1203,2025-12-19,Regular,Singapore
1204,2025-07-09,New,UK
1205,2025-04-20,Loyal,Australia
1206,2025-10-21,Regular,USA
1207,2025-01-11,Regular,USA
1208,2025-06-10,Regular,USA
1209,2024-07-26,Regular,Australia
1210,2025-12-04,Loyal,Singapore
1211,2025-03-31,Regular,USA
1212,2025-07-24,New,Singapore
1213,2024-12-02,Loyal,Canada
1214,2025-09-24,Regular,Canada
1215,2024-02-24,Regular,Singapore
1216,2024-03-24,Regular,India
1217,2025-01-05,Regular,India
1218,2025-06-18,Loyal,India
1219,2025-08-13,Loyal,USA
1220,2024-11-17,Loyal,Germany
1221,2025-04-19,Loyal,India
1222,2025-02-07,New,USA
1223,2025-12-02,Regular,UK
1224,2025-04-22,Regular,USA
1225,2024-10-31,Regular,India
1226,2025-12-08,New,India
1227,2024-03-19,High_Value,India
1228,2025-12-19,Regular,India
1229,2024-04-22,New,India
1230,2024-07-29,Loyal,USA
1231,2025-08-22,Regular,UK
1232,2025-06-19,New,USA
1233,2025-12-09,Regular,UK
1234,2025-07-01,High_Value,India
1235,2025-04-10,Regular,USA
1236,2024-09-09,Regular,India
1237,2024-01-04,Regular,UK
1238,2024-03-31,Regular,Australia
1239,2024-08-05,Regular,UK
1240,2024-01-30,Regular,USA
1241,2025-01-05,Regular,USA
1242,2025-07-21,Loyal,USA
1243,2025-12-04,Regular,Germany
1244,2024-12-23,Regular,UK
1245,2025-09-30,Regular,India
1246,2025-12-20,Regular,Canada
1247,2025-09-19,Regular,India
1248,2024-12-05,Regular,India
1249,2024-08-25,Regular,India
1250,2025-12-14,New,UK
1251,2024-06-25,Regular,Australia
1252,2024-10-27,New,India
1253,2024-02-24,Regular,UK
1254,2025-08-02,Regular,USA
1255,2025-04-19,Loyal,USA
1256,2024-03-02,Regular,India
1257,2024-06-11,Loyal,USA
1258,2025-02-09,New,Germany
1259,2025-01-29,High_Value,India
1260,2025-08-08,Regular,Canada
1261,2024-07-13,Regular,Canada
1262,2025-11-06,Regular,Singapore
1263,2024-11-20,Regular,India
1264,2025-08-23,Regular,Germany
1265,2024-06-23,Regular,India
1266,2024-01-27,High_Value,USA
1267,2024-02-10,Loyal,USA
1268,2024-09-29,Regular,UK
1269,2025-11-26,Loyal,India
1270,2024-02-05,New,India
1271,2024-09-26,Regular,Singapore
1272,2024-03-20,Regular,UK
1273,2025-11-11,Regular,USA
1274,2025-05-07,Loyal,India
1275,2025-07-10,Loyal,Singapore
1276,2025-06-04,Loyal,Canada
1277,2025-04-24,Regular,Singapore
1278,2025-07-18,Regular,India
1279,2024-01-06,Loyal,India
1280,2025-09-23,New,Canada
1281,2025-06-24,Loyal,Canada
1282,2025-06-23,New,Germany
1283,2024-10-14,Loyal,India
1284,2025-08-07,Loyal,USA
1285,2024-10-05,New,India
1286,2024-02-05,New,USA
1287,2025-10-24,Regular,Singapore
1288,2024-06-20,Regular,Canada
1289,2024-03-15,Loyal,India
1290,2025-03-29,Regular,UK
1291,2024-06-19,Regular,USA
1292,2025-09-18,Regular,USA
1293,2024-11-19,New,India
1294,2024-01-04,Regular,UK
1295,2025-11-25,Loyal,USA
1296,2025-01-10,Loyal,India
1297,2024-07-10,Loyal,India
1298,2025-05-09,Regular,USA
1299,2025-01-22,Regular,USA
1300,2024-01-22,New,India
1301,2025-07-08,Regular,Australia
1302,2024-10-19,New,UK
1303,2025-05-25,New,India
1304,2025-10-15,Regular,Australia
1305,2025-03-21,New,USA
1306,2025-05-05,Regular,India
1307,2024-07-04,Regular,Australia
1308,2024-06-22,Loyal,USA
1309,2024-10-29,Regular,USA
1310,2025-09-14,Loyal,India
1311,2025-01-17,Regular,Australia
1312,2024-09-11,New,India
1313,2025-07-23,Regular,India
1314,2025-09-14,New,Australia
1315,2025-10-20,Regular,India
1316,2024-08-06,Loyal,Singapore
1317,2025-06-02,Loyal,India
1318,2025-03-06,Regular,India
1319,2024-11-23,New,UK
1320,2024-10-16,Regular,India
1321,2024-03-24,High_Value,India
1322,2024-07-19,Regular,India
1323,2025-02-05,Regular,India
1324,2025-10-09,New,Singapore
1325,2025-09-24,Loyal,India
1326,2024-05-16,Regular,Germany
1327,2025-05-10,New,USA
1328,2024-03-02,Regular,UK
1329,2025-05-07,Loyal,Australia
1330,2024-09-06,Regular,India
1331,2024-11-24,High_Value,Singapore
1332,2025-06-07,Loyal,Canada
1333,2024-11-06,Regular,Australia
1334,2025-08-12,Loyal,USA
1335,2025-01-24,Loyal,USA
1336,2025-12-30,Regular,USA
1337,2025-04-10,Loyal,India
1338,2024-08-04,Regular,India
1339,2025-07-19,Regular,Canada
1340,2024-10-24,Regular,USA
1341,2025-01-24,Loyal,India
1342,2024-04-09,Loyal,Germany
1343,2024-03-28,Regular,India
1344,2025-02-23,Regular,Germany
1345,2024-05-16,Regular,Canada
1346,2025-12-29,Loyal,Australia
1347,2025-09-16,Regular,USA
1348,2025-05-26,Regular,USA
1349,2025-06-20,Regular,India
1350,2025-03-10,New,Germany
1351,2024-02-14,New,USA
1352,2024-10-13,Regular,USA
1353,2024-12-27,New,India
1354,2025-10-30,Loyal,India
1355,2024-06-09,Regular,Germany
1356,2024-12-28,Regular,USA
1357,2024-09-08,Loyal,USA
1358,2024-04-08,Regular,India
1359,2024-03-16,Loyal,Singapore
1360,2024-09-23,Loyal,UK
1361,2024-03-01,Regular,USA
1362,2024-02-19,Regular,Singapore
1363,2024-09-13,Regular,USA
1364,2024-05-27,Regular,Germany
1365,2025-02-09,Regular,India
1366,2024-01-13,Regular,USA
1367,2024-08-08,Regular,USA
1368,2024-11-26,Regular,India
1369,2025-12-04,New,UK
1370,2025-04-08,New,Canada
1371,2025-10-04,Regular,India
1372,2024-09-07,New,USA
1373,2024-11-24,Loyal,Germany
1374,2024-11-02,Loyal,USA
1375,2025-10-09,Loyal,UK
1376,2025-12-01,Regular,Australia
1377,2025-12-03,Regular,India
1378,2025-07-02,Regular,UK
1379,2025-01-02,Regular,Germany
1380,2025-01-29,High_Value,Singapore
1381,2025-12-16,Regular,India
1382,2024-07-26,Regular,India
1383,2024-09-10,Regular,India
1384,2025-10-16,Loyal,USA
1385,2024-10-09,Regular,India
1386,2024-06-20,Loyal,USA
1387,2025-02-13,Loyal,India
1388,2024-08-25,High_Value,UK
1389,2025-10-12,Regular,Singapore
1390,2025-10-25,Loyal,India
1391,2024-08-11,Loyal,India
1392,2025-01-21,Loyal,India
1393,2025-12-19,Loyal,Singapore
1394,2025-06-25,Regular,USA
1395,2024-06-06,Loyal,India
1396,2025-03-07,Regular,USA
1397,2025-03-28,Loyal,Australia
1398,2025-04-22,Loyal,Canada
1399,2024-01-19,Loyal,USA
1400,2024-08-06,Regular,India
1401,2025-09-15,Loyal,Singapore
1402,2024-06-25,Loyal,Australia
1403,2024-08-06,Regular,India
1404,2024-08-23,Regular,USA
1405,2024-05-09,Loyal,India
1406,2024-04-23,Loyal,USA
1407,2024-09-10,Regular,Singapore
1408,2025-09-30,Regular,India
1409,2024-01-02,Regular,India
1410,2024-07-25,Regular,USA
1411,2024-02-14,Regular,India
1412,2025-02-13,Regular,India
1413,2024-07-01,Loyal,India
1414,2025-08-01,Loyal,USA
1415,2025-03-03,Regular,India
1416,2025-07-26,Loyal,Singapore
1417,2025-04-08,Regular,Singapore
1418,2024-11-16,New,UK
1419,2025-09-20,Loyal,India
1420,2024-12-13,New,India
1421,2025-11-24,New,UK
1422,2025-12-27,Loyal,UK
1423,2025-03-05,Regular,India
1424,2025-05-07,Regular,Germany
1425,2024-07-05,Regular,UK
1426,2025-08-17,Regular,India
1427,2025-05-05,Regular,Germany
1428,2025-10-20,Regular,Canada
1429,2024-07-13,Regular,Germany
1430,2025-07-28,Regular,Germany
1431,2024-12-09,Regular,India
1432,2024-05-15,Loyal,USA
1433,2024-05-04,Regular,India
1434,2025-02-14,Loyal,India
1435,2024-08-21,High_Value,India
1436,2024-03-15,Regular,USA
1437,2024-11-07,New,Australia
1438,2025-04-21,Regular,India
1439,2024-08-20,Loyal,USA
1440,2025-11-28,New,Germany
1441,2025-07-23,Regular,USA
1442,2025-01-09,Regular,India
1443,2025-11-13,Loyal,USA
1444,2024-11-12,New,India
1445,2024-04-11,Regular,USA
1446,2024-01-27,Regular,USA
1447,2025-11-15,High_Value,India
1448,2025-12-01,Regular,India
1449,2025-06-23,Regular,India
1450,2024-03-16,Loyal,Germany
1451,2024-08-02,Regular,India
1452,2024-01-30,Loyal,Germany
1453,2024-02-07,Regular,Singapore
1454,2024-06-28,New,USA
1455,2025-02-21,Regular,Germany
1456,2024-02-17,Regular,USA
1457,2025-12-19,Loyal,India
1458,2024-11-28,Regular,India
1459,2024-07-11,Regular,Singapore
1460,2025-01-11,Loyal,Australia
1461,2025-07-30,Regular,Singapore
1462,2024-08-16,Regular,USA
1463,2024-02-04,Regular,India
1464,2024-02-07,High_Value,India
1465,2025-09-13,Regular,Australia
1466,2024-03-22,Loyal,India
1467,2025-04-08,Loyal,USA
1468,2024-10-07,Regular,Germany
1469,2025-07-21,New,Australia
1470,2024-02-14,Regular,USA
1471,2025-10-17,New,USA
1472,2025-05-24,High_Value,USA
1473,2024-11-23,Regular,USA
1474,2024-05-31,Regular,India
1475,2025-12-14,Regular,India
1476,2024-08-08,Regular,India
1477,2024-12-24,Regular,India
1478,2024-10-14,Loyal,India
1479,2024-06-17,Loyal,Germany
1480,2024-10-31,Loyal,UK
1481,2024-04-20,Regular,Singapore
1482,2024-01-02,Regular,Canada
1483,2024-07-30,Loyal,Canada
1484,2024-03-22,Regular,USA
1485,2024-10-29,Regular,USA
1486,2025-09-21,New,India
1487,2024-04-28,Loyal,UK
1488,2024-01-01,Regular,UK
1489,2024-03-22,Regular,USA
1490,2025-01-05,New,UK
1491,2024-07-19,New,Australia
1492,2024-12-23,Regular,USA
1493,2024-01-22,Regular,India
1494,2024-08-31,Loyal,India
1495,2024-10-26,High_Value,Germany
1496,2024-11-10,Loyal,Singapore
1497,2025-02-06,Loyal,Australia
1498,2025-07-23,High_Value,UK
1499,2024-12-07,Loyal,Australia
1500,2025-09-06,Regular,Canada
1501,2025-01-21,Loyal,India
1502,2024-07-09,Regular,India
1503,2024-06-16,Regular,Germany
1504,2024-08-23,New,Germany
1505,2025-03-12,Regular,India
1506,2024-06-26,Loyal,India
1507,2025-10-29,Regular,Singapore
1508,2024-12-16,Regular,USA
1509,2025-09-22,Regular,Canada
1510,2025-05-13,Loyal,India
1511,2024-08-31,Loyal,USA
1512,2024-06-15,Regular,USA
1513,2025-06-27,Regular,India
1514,2024-08-29,Regular,India
1515,2024-06-29,Loyal,Germany
1516,2025-11-10,New,India
1517,2024-12-18,Loyal,UK
1518,2024-02-05,Regular,USA
1519,2024-12-27,High_Value,India
1520,2024-12-02,Regular,Germany
1521,2025-09-22,Loyal,Canada
1522,2025-06-03,Loyal,USA
1523,2024-05-19,Loyal,USA
1524,2024-04-19,Loyal,Germany
1525,2025-03-16,New,Germany
1526,2024-02-04,Regular,Canada
1527,2024-08-20,Regular,USA
1528,2024-04-10,Regular,Singapore
1529,2024-01-16,Regular,India
1530,2025-11-01,Regular,Australia
1531,2024-03-06,Loyal,India
1532,2024-01-07,Regular,USA
1533,2025-11-12,Regular,India
1534,2024-05-17,Regular,USA
1535,2025-08-19,Loyal,India
1536,2024-01-23,New,India
1537,2024-04-22,Loyal,USA
1538,2024-03-21,Regular,Singapore
1539,2025-05-30,Regular,India
1540,2025-03-28,Regular,India
1541,2024-12-13,Loyal,India
1542,2024-06-25,Loyal,USA
1543,2024-03-05,Regular,India
1544,2025-02-19,Regular,India
1545,2024-06-17,Regular,UK
1546,2025-03-06,Regular,India
1547,2025-05-16,Regular,USA
1548,2025-09-12,Loyal,India
1549,2024-12-26,Regular,UK
1550,2024-01-04,Loyal,India
1551,2024-07-23,Regular,UK
1552,2025-09-14,Regular,India
1553,2025-01-24,Loyal,UK
1554,2025-03-27,Regular,India
1555,2024-11-30,New,India
1556,2024-04-28,Regular,UK
1557,2025-10-16,Regular,USA
1558,2025-07-18,Loyal,India
1559,2025-12-27,Loyal,USA
1560,2025-09-16,Loyal,India
1561,2024-07-31,High_Value,India
1562,2024-07-04,Regular,USA
1563,2024-06-30,Regular,Singapore
1564,2025-11-01,Regular,USA
1565,2025-02-10,Regular,India
1566,2024-11-27,Regular,USA
1567,2025-12-07,New,UK
1568,2025-03-16,High_Value,India
1569,2025-10-25,Regular,USA
1570,2025-12-19,Regular,India
1571,2024-02-27,Regular,UK
1572,2024-09-20,New,Singapore
1573,2025-06-19,New,India
1574,2025-08-16,Regular,USA
1575,2024-04-18,Regular,India
1576,2024-08-20,Loyal,USA
1577,2025-02-04,Regular,USA
1578,2025-08-06,Loyal,Canada
1579,2024-03-23,Loyal,USA
1580,2025-03-14,Loyal,USA
1581,2024-08-04,Loyal,India
1582,2024-06-06,Regular,India
1583,2025-01-11,New,Germany
1584,2024-10-29,New,Australia
1585,2025-04-09,Regular,India
1586,2024-08-19,Loyal,Germany
1587,2025-08-23,Regular,Singapore
1588,2024-02-27,New,UK
1589,2025-09-21,New,USA
1590,2024-01-22,Loyal,India
1591,2025-06-21,Regular,Germany
1592,2024-09-09,New,India
1593,2024-10-06,Loyal,India
