device_id,device_type,os
1292,Mobile,macOS
1293,Desktop,Android
1294,Desktop,Android
1295,Desktop,Android
1296,Desktop,Android
1297,Desktop,Android
1298,Mobile,iOS
1299,Mobile,Android
1300,Mobile,iOS
1301,Mobile,Android
1302,Desktop,Windows
1303,Tablet,Android
1304,Tablet,macOS
1305,Mobile,Windows
1306,Tablet,macOS
1307,Mobile,Windows
1308,Desktop,Android
1309,Mobile,macOS
1310,Mobile,Android
1311,Mobile,Android
1312,Mobile,Android
1313,Desktop,Android
1314,Mobile,iOS
1315,Desktop,macOS
1316,Desktop,Windows
1317,Desktop,Android
1318,Mobile,iOS
1319,Mobile,Android
1320,Desktop,Android
1321,Mobile,iOS
1322,Mobile,Windows
1323,Mobile,Android
1324,Mobile,Windows
1325,Mobile,Windows
1326,Mobile,iOS
1327,Desktop,Windows
1328,Desktop,Windows
1329,Tablet,macOS
1330,Desktop,Android
1331,Mobile,Windows
1332,Mobile,Android
1333,Desktop,iOS
1334,Mobile,Windows
1335,Desktop,iOS
1336,Mobile,Android
1337,Mobile,Android
1338,Desktop,Windows
1339,Tablet,Android
1340,Desktop,Windows
1341,Mobile,Windows
1342,Desktop,Windows
1343,Mobile,iOS
1344,Mobile,Windows
1345,Tablet,Android
1346,Mobile,Windows
1347,Mobile,Android
1348,Mobile,Windows
1349,Tablet,Windows
1350,Mobile,iOS
1351,Desktop,Android
1352,Mobile,Android
1353,Desktop,macOS
1354,Mobile,Android
1355,Mobile,Android
1356,Mobile,Windows
1357,Mobile,Android
1358,Desktop,iOS
1359,Mobile,iOS
1360,Mobile,iOS
1361,Mobile,iOS
1362,Mobile,iOS
1363,Mobile,Android
1364,Mobile,iOS
1365,Tablet,Android
1366,Desktop,Android
1367,Desktop,Windows
1368,Mobile,macOS
1369,Mobile,Android
1370,Mobile,iOS
1371,Mobile,Android
1372,Desktop,Android
1373,Desktop,Windows
1374,Desktop,Android
1375,Desktop,Android
1376,Tablet,iOS
1377,Mobile,Android
1378,Mobile,Android
1379,Desktop,iOS
1380,Mobile,macOS
1381,Mobile,iOS
1382,Mobile,Android
1383,Mobile,macOS
1384,Mobile,Windows
1385,Mobile,Windows
1386,Tablet,iOS
1387,Desktop,Android
1388,Tablet,Windows
1389,Desktop,iOS
1390,Mobile,iOS
1391,Mobile,Android
1392,Mobile,Windows
1393,Desktop,macOS
1394,Tablet,iOS
1395,Tablet,iOS
1396,Mobile,Windows
1397,Mobile,iOS
1398,Desktop,Android
1399,Mobile,Android
1400,Desktop,iOS
1401,Mobile,iOS
1402,Mobile,Android
1403,Desktop,Windows
1404,Desktop,iOS
1405,Desktop,iOS
1406,Mobile,Android
1407,Desktop,Android
1408,Mobile,Android
1409,Desktop,macOS
1410,Desktop,Android
1411,Tablet,Android
1412,Mobile,Windows
1413,Mobile,iOS
1414,Tablet,Windows
1415,Mobile,iOS
1416,Mobile,macOS
1417,Mobile,Android
1418,Mobile,macOS
1419,Desktop,Android
1420,Mobile,macOS
1421,Desktop,Android
1422,Mobile,iOS
1423,Desktop,Windows
1424,Tablet,macOS
1425,Desktop,macOS
1426,Mobile,Windows
1427,Mobile,Android
1428,Desktop,iOS
1429,Mobile,iOS
1430,Mobile,Windows
1431,Desktop,Windows
1432,Mobile,Windows
1433,Mobile,Android
1434,Mobile,iOS
1435,Desktop,macOS
1436,Desktop,Android
1437,Mobile,iOS
1438,Mobile,Android
1439,Desktop,iOS
1440,Tablet,Windows
1441,Desktop,macOS
1442,Desktop,iOS
1443,Mobile,Android
1444,Desktop,iOS
1445,Mobile,Android
1446,Desktop,iOS
1447,Mobile,Windows
1448,Mobile,Windows
1449,Mobile,Android
1450,Mobile,Android
1451,Mobile,Android
1452,Mobile,iOS
1453,Mobile,macOS
1454,Mobile,Windows
1455,Mobile,iOS
1456,Mobile,macOS
1457,Mobile,iOS
1458,Mobile,Android
1459,Mobile,Windows
1460,Desktop,Android
1461,Mobile,Android
1462,Desktop,Android
1463,Mobile,iOS
1464,Mobile,Android
1465,Desktop,Windows
1466,Desktop,macOS
1467,Mobile,Windows
1468,Mobile,Android
1469,Desktop,iOS
1470,Mobile,Windows
1471,Tablet,Windows
1472,Desktop,Android
1473,Mobile,Android
1474,Mobile,iOS
1475,Mobile,Android
1476,Tablet,Android
1477,Mobile,Android
1478,Desktop,iOS
1479,Mobile,Windows
1480,Mobile,iOS
1481,Desktop,macOS
1482,Mobile,iOS
1483,Desktop,iOS
1484,Mobile,Windows
1485,Mobile,Android
1486,Mobile,Android
1487,Mobile,Android
1488,Desktop,Android
1489,Mobile,Android
1490,Mobile,Android
1491,Desktop,iOS
1492,Mobile,iOS
1493,Desktop,Android
1494,Desktop,iOS
1495,Mobile,iOS
1496,Mobile,iOS
1497,Mobile,Android
1498,Tablet,Android
1499,Mobile,iOS
1500,Desktop,Android
1501,Tablet,iOS
1502,Tablet,Windows
1503,Desktop,macOS
1504,Desktop,iOS
1505,Mobile,Android
1506,Mobile,Windows
1507,Tablet,macOS
1508,Mobile,Android
1509,Mobile,Android
1510,Desktop,iOS
1511,Mobile,Android
1512,Mobile,Android
1513,Mobile,Android
1514,Mobile,macOS
1515,Tablet,Windows
1516,Desktop,Windows
1517,Mobile,iOS
1518,Mobile,Windows
1519,Mobile,Android
1520,Mobile,iOS
1521,Mobile,macOS
1522,Desktop,iOS
1523,Mobile,Android
1524,Mobile,iOS
1525,Mobile,iOS
1526,Mobile,iOS
1527,Mobile,Android
1528,Mobile,macOS
1529,Mobile,Android
1530,Mobile,Android
1531,Mobile,Android
1532,Mobile,iOS
1533,Mobile,Android
1534,Desktop,iOS
1535,Desktop,macOS
1536,Mobile,iOS
1537,Mobile,Android
1538,Desktop,iOS
1539,Mobile,Android
1540,Desktop,Android
1541,Mobile,Android
1542,Desktop,Android
1543,Mobile,Android
1544,Mobile,Android
1545,Desktop,Android
1546,Mobile,Android
1547,Mobile,Android
1548,Mobile,Android
1549,Mobile,Android
1550,Desktop,Android
1551,Mobile,iOS
1552,Mobile,Android
1553,Mobile,iOS
1554,Mobile,macOS
1555,Mobile,Windows
1556,Desktop,iOS
1557,Desktop,iOS
1558,Mobile,Android
1559,Desktop,Android
1560,Mobile,Android
1561,Mobile,iOS
1562,Mobile,macOS
1563,Mobile,Android
1564,Desktop,Android
1565,Mobile,Android
1566,Mobile,iOS
1567,Mobile,Windows
1568,Desktop,Windows
1569,Mobile,Android
1570,Mobile,Android
1571,Desktop,iOS
1572,Mobile,Android
1573,Mobile,iOS
1574,Desktop,iOS
1575,Mobile,Windows
1576,Desktop,macOS
1577,Mobile,Android
1578,Desktop,Windows
1579,Desktop,iOS
1580,Mobile,macOS
1581,Mobile,Windows
1582,Mobile,Android
1583,Mobile,iOS
1584,Desktop,macOS
1585,Mobile,Android
1586,Mobile,Android
1587,Desktop,Windows
1588,Tablet,macOS
1589,Desktop,Android
1590,Tablet,Android
1591,Desktop,macOS
1592,Mobile,Android
1593,Desktop,iOS
1594,Mobile,Android
1595,Mobile,Android
1596,Mobile,Android
1597,Desktop,iOS
1598,Mobile,iOS
1599,Mobile,Android
1600,Mobile,macOS
1601,Mobile,Windows
1602,Mobile,Windows
1603,Mobile,iOS
1604,Mobile,iOS
1605,Mobile,Android
1606,Desktop,iOS
1607,Mobile,iOS
1608,Mobile,Android
1609,Desktop,Windows
1610,Mobile,iOS
1611,Mobile,Android
1612,Desktop,iOS
1613,Desktop,Android
1614,Mobile,Android
1615,Mobile,Android
1616,Mobile,Windows
1617,Mobile,Android
1618,Mobile,macOS
1619,Tablet,Android
1620,Mobile,Android
1621,Mobile,iOS
1622,Desktop,macOS
1623,Tablet,Android
1624,Desktop,Windows
1625,Mobile,Windows
1626,Tablet,Android
1627,Mobile,Android
1628,Desktop,Android
1629,Mobile,iOS
1630,Mobile,Windows
1631,Mobile,iOS
1632,Tablet,Android
1633,Mobile,Windows
1634,Mobile,macOS
1635,Desktop,Android
1636,Mobile,Android
1637,Mobile,Android
1638,Desktop,iOS
1639,Mobile,iOS
1640,Mobile,macOS
1641,Desktop,Windows
1642,Mobile,Android
1643,Mobile,iOS
1644,Mobile,macOS
1645,Desktop,Android
1646,Tablet,Android
1647,Mobile,iOS
1648,Mobile,Android
1649,Mobile,Android
1650,Mobile,macOS
1651,Mobile,Android
1652,Mobile,Android
1653,Tablet,macOS
1654,Tablet,iOS
1655,Desktop,iOS
1656,Mobile,macOS
1657,Tablet,iOS
1658,Mobile,Android
1659,Mobile,Android
1660,Desktop,iOS
1661,Mobile,iOS
1662,Desktop,iOS
1663,Mobile,macOS
1664,Mobile,iOS
1665,Desktop,Windows
1666,Mobile,Android
1667,Mobile,iOS
1668,Mobile,Windows
1669,Mobile,iOS
1670,Mobile,iOS
1671,Mobile,Windows
1672,Mobile,Windows
1673,Mobile,Windows
1674,Mobile,Android
1675,Mobile,Windows
1676,Mobile,Android
1677,Tablet,Android
1678,Desktop,Windows
1679,Mobile,iOS
1680,Desktop,Android
1681,Mobile,Android
1682,Mobile,iOS
1683,Mobile,Windows
1684,Mobile,iOS
1685,Tablet,macOS
1686,Mobile,iOS
1687,Desktop,iOS
1688,Mobile,macOS
1689,Mobile,iOS
1690,Mobile,Android
1691,Mobile,macOS
1692,Mobile,Android
1693,Desktop,Windows
1694,Mobile,Android
1695,Mobile,iOS
1696,Tablet,macOS
1697,Tablet,Android
1698,Desktop,Android
1699,Desktop,Windows
1700,Tablet,Windows
1701,Tablet,macOS
1702,Mobile,Windows
1703,Mobile,iOS
1704,Desktop,Android
1705,Mobile,macOS
1706,Mobile,macOS
1707,Tablet,Android
1708,Mobile,Windows
1709,Mobile,iOS
1710,Mobile,Android
1711,Mobile,Windows
1712,Mobile,Windows
1713,Mobile,Windows
1714,Mobile,iOS
1715,Tablet,Android
1716,Mobile,macOS
1717,Tablet,Android
1718,Mobile,macOS
1719,Tablet,Windows
1720,Desktop,Android
1721,Desktop,Android
1722,Mobile,Windows
1723,Mobile,iOS
1724,Mobile,Android
1725,Mobile,Android
1726,Mobile,Windows
1727,Mobile,Windows
1728,Desktop,iOS
1729,Mobile,Windows
1730,Desktop,Android
1731,Mobile,Windows
1732,Desktop,iOS
1733,Mobile,Windows
1734,Desktop,Android
1735,Mobile,Android
1736,Mobile,Windows
1737,Desktop,iOS
1738,Mobile,Windows
1739,Desktop,Android
1740,Mobile,Android
1741,Mobile,Android
1742,Desktop,Windows
1743,Tablet,Android
1744,Desktop,Android
1745,Mobile,Android
1746,Mobile,Android
1747,Mobile,Android
1748,Mobile,Android
1749,Mobile,Android
1750,Mobile,iOS
1751,Desktop,Android
1752,Desktop,Android
1753,Mobile,Android
1754,Desktop,Android
1755,Mobile,Android
1756,Mobile,Android
1757,Desktop,macOS
1758,Tablet,Android
1759,Tablet,Windows
1760,Mobile,iOS
1761,Desktop,Android
1762,Mobile,iOS
1763,Desktop,Android
1764,Mobile,Android
1765,Desktop,Android
1766,Mobile,iOS
1767,Mobile,iOS
1768,Desktop,Android
1769,Mobile,Android
1770,Desktop,iOS
1771,Mobile,iOS
1772,Mobile,macOS
1773,Mobile,Android
1774,Mobile,iOS
1775,Desktop,Android
1776,Desktop,Android
1777,Desktop,Android
1778,Desktop,Android
1779,Desktop,Android
1780,Tablet,Windows
1781,Desktop,Android
1782,Mobile,Windows
1783,Desktop,iOS
1784,Mobile,Android
1785,Mobile,Android
1786,Desktop,iOS
1787,Mobile,Android
1788,Mobile,iOS
1789,Desktop,Windows
1790,Mobile,Android
1791,Mobile,Android
1792,Mobile,Windows
1793,Mobile,Windows
1794,Mobile,Android
1795,Mobile,Windows
1796,Mobile,iOS
1797,Desktop,iOS
1798,Mobile,Windows
1799,Mobile,Android
1800,Desktop,iOS
1801,Desktop,Android
1802,Desktop,Android
1803,Mobile,iOS
1804,Mobile,macOS
1805,Desktop,iOS
1806,Mobile,Android
1807,Mobile,Android
1808,Mobile,Android
1809,Mobile,macOS
1810,Mobile,Android
1811,Desktop,Windows
1812,Mobile,iOS
1813,Mobile,iOS
1814,Mobile,iOS
1815,Mobile,Android
1816,Tablet,Android
1817,Desktop,Android
1818,Desktop,Android
1819,Tablet,Android
1820,Desktop,iOS
1821,Mobile,macOS
1822,Tablet,Windows
1823,Desktop,Android
1824,Mobile,Android
1825,Mobile,Android
1826,Desktop,Windows
1827,Desktop,Windows
1828,Mobile,Android
1829,Mobile,Android
1830,Desktop,macOS
1831,Tablet,Android
1832,Desktop,Windows
1833,Mobile,Windows
1834,Mobile,iOS
1835,Desktop,macOS
1836,Mobile,Android
1837,Desktop,iOS
1838,Mobile,Android
1839,Desktop,Android
1840,Mobile,Android
1841,Mobile,Android
1842,Mobile,Windows
1843,Mobile,iOS
1844,Desktop,iOS
1845,Desktop,Android
1846,Desktop,Windows
1847,Mobile,iOS
1848,Desktop,Windows
1849,Mobile,macOS
1850,Mobile,iOS
1851,Mobile,iOS
1852,Desktop,Android
1853,Mobile,macOS
1854,Desktop,Android
1855,Mobile,Android
1856,Mobile,iOS
1857,Mobile,Android
1858,Desktop,Android
1859,Mobile,Windows
1860,Mobile,Android
1861,Mobile,iOS
1862,Mobile,iOS
1863,Tablet,macOS
1864,Desktop,Android
1865,Mobile,Android
1866,Desktop,Windows
1867,Mobile,iOS
1868,Mobile,iOS
1869,Mobile,Android
1870,Mobile,Android
1871,Tablet,iOS
1872,Mobile,Android
1873,Mobile,macOS
1874,Mobile,Windows
1875,Desktop,Android
1876,Desktop,Android
1877,Mobile,macOS
1878,Desktop,Android
1879,Tablet,iOS
1880,Mobile,iOS
1881,Mobile,Android
1882,Mobile,macOS
1883,Desktop,Android
1884,Desktop,Android
1885,Mobile,Android
1886,Mobile,Android
1887,Mobile,Android
1888,Mobile,iOS
1889,Desktop,Android
1890,Mobile,Android
1891,Mobile,iOS
1892,Mobile,Android
1893,Mobile,Android
1894,Tablet,Android
1895,Desktop,Android
1896,Mobile,Android
1897,Desktop,Android
1898,Tablet,iOS
1899,Mobile,Windows
1900,Mobile,iOS
1901,Mobile,iOS
1902,Mobile,Android
1903,Desktop,iOS
1904,Mobile,Android
1905,Desktop,Android
1906,Mobile,Android
1907,Mobile,Android
1908,Mobile,macOS
1909,Mobile,iOS
1910,Mobile,Windows
1911,Desktop,Windows
1912,Mobile,macOS
1913,Desktop,Windows
1914,Mobile,iOS
1915,Desktop,Windows
1916,Mobile,macOS
1917,Mobile,Android
1918,Desktop,iOS
1919,Desktop,Windows
1920,Desktop,Android
1921,Tablet,macOS
1922,Mobile,Android
1923,Mobile,iOS
1924,Mobile,iOS
1925,Mobile,Android
1926,Mobile,Android
1927,Desktop,iOS
1928,Mobile,iOS
1929,Mobile,Windows
1930,Mobile,Android
1931,Tablet,Windows
1932,Mobile,Android
1933,Desktop,Android
1934,Desktop,Windows
1935,Mobile,iOS
1936,Mobile,iOS
1937,Mobile,Android
1938,Tablet,Android
1939,Desktop,Android
1940,Mobile,Android
1941,Desktop,Android
1942,Mobile,Windows
1943,Mobile,Windows
1944,Desktop,Android
1945,Mobile,iOS
1946,Desktop,Windows
1947,Desktop,iOS
1948,Tablet,Android
1949,Mobile,iOS
1950,Desktop,Windows
1951,Mobile,macOS
1952,Mobile,macOS
1953,Desktop,iOS
1954,Mobile,Windows
1955,Desktop,Android
1956,Desktop,Android
1957,Desktop,Android
1958,Desktop,Windows
1959,Mobile,Android
1960,Desktop,Windows
1961,Mobile,Windows
1962,Mobile,Windows
1963,Mobile,Android
1964,Mobile,Android
1965,Desktop,iOS
1966,Mobile,iOS
1967,Mobile,Android
1968,Mobile,iOS
1969,Desktop,iOS
1970,Mobile,iOS
1971,Mobile,Android
1972,Mobile,Android
1973,Desktop,Android
1974,Desktop,macOS
1975,Mobile,iOS
1976,Desktop,Android
1977,Mobile,iOS
1978,Desktop,iOS
1979,Mobile,Android
1980,Mobile,Android
1981,Desktop,macOS
1982,Mobile,macOS
1983,Desktop,Android
1984,Mobile,Android
1985,Mobile,iOS
1986,Mobile,Windows
1987,Desktop,iOS
1988,Mobile,iOS
1989,Mobile,iOS
1990,Mobile,iOS
1991,Tablet,Android
1992,Mobile,Android
1993,Mobile,iOS
1994,Mobile,iOS
1995,Mobile,Windows
1996,Mobile,iOS
1997,Desktop,Windows
1998,Desktop,Windows
1999,Mobile,Windows
2000,Mobile,Android
2001,Desktop,Android
2002,Mobile,iOS
2003,Tablet,Android
2004,Mobile,Android
2005,Mobile,macOS
2006,Mobile,Windows
2007,Desktop,Android
2008,Tablet,iOS
2009,Desktop,iOS
2010,Desktop,Android
2011,Mobile,iOS
2012,Mobile,Android
2013,Desktop,Android
2014,Mobile,Android
2015,Mobile,iOS
2016,Desktop,iOS
2017,Mobile,iOS
2018,Mobile,iOS
2019,Mobile,Windows
2020,Mobile,iOS
2021,Mobile,iOS
2022,Desktop,macOS
2023,Mobile,iOS
2024,Tablet,Android
2025,Mobile,Windows
2026,Desktop,Android
2027,Desktop,Android
2028,Desktop,Windows
2029,Mobile,Windows
2030,Mobile,Windows
2031,Desktop,Android
2032,Tablet,iOS
2033,Desktop,Windows
2034,Mobile,Android
2035,Mobile,Android
2036,Mobile,iOS
2037,Desktop,iOS
2038,Desktop,Windows
2039,Desktop,Android
2040,Tablet,iOS
2041,Tablet,Android
2042,Mobile,iOS
2043,Mobile,iOS
2044,Desktop,Android
2045,Desktop,Android
2046,Mobile,iOS
2047,Desktop,Windows
2048,Mobile,macOS
2049,Tablet,macOS
2050,Mobile,Android
2051,Mobile,iOS
2052,Desktop,Android
2053,Mobile,Android
2054,Desktop,Windows
2055,Mobile,macOS
2056,Mobile,iOS
2057,Desktop,macOS
2058,Mobile,iOS
2059,Desktop,iOS
2060,Mobile,Android
2061,Desktop,macOS
2062,Desktop,Android
2063,Mobile,macOS
2064,Mobile,macOS
2065,Mobile,Windows
2066,Mobile,Android
2067,Mobile,Windows
2068,Mobile,Windows
2069,Mobile,iOS
2070,Mobile,Android
2071,Desktop,Android
2072,Tablet,Windows
2073,Mobile,iOS
2074,Mobile,Android
2075,Mobile,Windows
2076,Mobile,iOS
2077,Mobile,Android
2078,Mobile,Windows
2079,Mobile,Android
2080,Mobile,Android
2081,Mobile,Android
2082,Mobile,macOS
2083,Mobile,iOS
2084,Mobile,Windows
2085,Mobile,iOS
2086,Mobile,iOS
2087,Mobile,Windows
2088,Desktop,iOS
2089,Mobile,iOS
2090,Mobile,Android
2091,Mobile,Android
2092,Desktop,Android
2093,Desktop,Android
2094,Tablet,Android
2095,Mobile,Windows
2096,Desktop,Android
2097,Desktop,Android
2098,Mobile,iOS
2099,Mobile,Android
2100,Desktop,macOS
2101,Mobile,Android
2102,Mobile,Windows
2103,Tablet,Android
2104,Mobile,Windows
2105,Mobile,macOS
2106,Desktop,Android
2107,Desktop,macOS
2108,Mobile,iOS
2109,Desktop,iOS
2110,Desktop,iOS
2111,Mobile,iOS
2112,Mobile,Android
2113,Desktop,iOS
2114,Desktop,iOS
2115,Mobile,Android
2116,Mobile,Windows
2117,Mobile,iOS
2118,Desktop,Android
2119,Desktop,Android
2120,Tablet,Android
2121,Desktop,Windows
2122,Tablet,iOS
2123,Tablet,Android
2124,Desktop,Android
2125,Mobile,iOS
2126,Mobile,iOS
2127,Mobile,iOS
2128,Desktop,iOS
2129,Desktop,iOS
2130,Mobile,Android
2131,Mobile,Android
2132,Mobile,Windows
2133,Mobile,Windows
2134,Tablet,Windows
2135,Mobile,Windows
2136,Mobile,Android
2137,Mobile,Android
2138,Desktop,Android
2139,Mobile,Android
2140,Mobile,Windows
2141,Desktop,iOS
2142,Mobile,iOS
2143,Mobile,iOS
2144,Desktop,Android
2145,Desktop,Android
2146,Mobile,Android
2147,Mobile,Android
2148,Desktop,Android
2149,Mobile,Windows
2150,Desktop,iOS
2151,Desktop,Android
2152,Desktop,Android
2153,Mobile,iOS
2154,Tablet,Windows
2155,Mobile,Android
2156,Tablet,Android
2157,Desktop,Android
2158,Mobile,Windows
2159,Mobile,iOS
2160,Mobile,iOS
2161,Desktop,Android
2162,Mobile,Windows
2163,Mobile,iOS
2164,Mobile,iOS
2165,Mobile,iOS
2166,Desktop,macOS
2167,Mobile,iOS
2168,Desktop,iOS
2169,Mobile,Windows
2170,Desktop,Windows
2171,Mobile,Windows
2172,Desktop,macOS
2173,Mobile,iOS
2174,Mobile,Android
2175,Mobile,Windows
2176,Mobile,Windows
2177,Mobile,Windows
2178,Mobile,iOS
2179,Mobile,macOS
2180,Mobile,macOS
2181,Mobile,Android
2182,Desktop,iOS
2183,Mobile,Windows
2184,Mobile,iOS
2185,Mobile,Windows
2186,Desktop,Android
2187,Mobile,Windows
2188,Mobile,Android
2189,Desktop,macOS
2190,Mobile,Windows
2191,Desktop,Android
2192,Desktop,Windows
2193,Mobile,iOS
2194,Mobile,Android
2195,Mobile,Android
2196,Mobile,macOS
2197,Mobile,Windows
2198,Mobile,iOS
2199,Desktop,Android
2200,Mobile,Windows
2201,Mobile,Android
2202,Mobile,Android
2203,Mobile,Android
2204,Desktop,Windows
2205,Desktop,Windows
2206,Tablet,iOS
2207,Desktop,iOS
2208,Tablet,Android
2209,Desktop,Windows
2210,Mobile,Windows
2211,Mobile,iOS
2212,Mobile,iOS
2213,Mobile,Android
2214,Desktop,Windows
2215,Desktop,iOS
2216,Mobile,iOS
2217,Desktop,Android
2218,Mobile,iOS
2219,Mobile,Android
2220,Mobile,macOS
2221,Tablet,iOS
2222,Desktop,Android
2223,Desktop,Windows
2224,Desktop,Windows
2225,Mobile,iOS
2226,Mobile,Android
2227,Desktop,iOS
2228,Mobile,Windows
2229,Mobile,iOS
2230,Mobile,Android
2231,Mobile,Android
2232,Mobile,iOS
2233,Mobile,iOS
2234,Desktop,iOS
2235,Mobile,Android
2236,Desktop,Android
2237,Mobile,macOS
2238,Desktop,iOS
2239,Desktop,Android
2240,Mobile,Android
2241,Desktop,macOS
2242,Desktop,Android
2243,Mobile,iOS
2244,Mobile,Windows
2245,Mobile,iOS
2246,Mobile,macOS
2247,Desktop,iOS
2248,Mobile,Android
2249,Mobile,Android
2250,Desktop,iOS
2251,Mobile,iOS
2252,Mobile,Android
2253,Desktop,iOS
2254,Mobile,Android
2255,Tablet,iOS
2256,Mobile,macOS
2257,Mobile,Windows
2258,Mobile,Windows
2259,Tablet,Android
2260,Mobile,iOS
2261,Mobile,iOS
2262,Mobile,iOS
2263,Mobile,iOS
2264,Tablet,Android
2265,Mobile,Android
2266,Mobile,iOS
2267,Desktop,Android
2268,Mobile,Android
2269,Desktop,macOS
2270,Tablet,iOS
2271,Mobile,Android
2272,Mobile,Android
2273,Desktop,Windows
2274,Desktop,Windows
2275,Mobile,Android
2276,Desktop,Android
2277,Mobile,Windows
2278,Mobile,iOS
2279,Desktop,Android
2280,Mobile,macOS
2281,Mobile,Android
2282,Mobile,Android
2283,Mobile,Android
2284,Desktop,Windows
2285,Desktop,Android
2286,Mobile,Android
2287,Desktop,Android
2288,Desktop,Android
2289,Mobile,Windows
2290,Mobile,Android
2291,Mobile,macOS
2292,Desktop,Windows
2293,Mobile,iOS
2294,Tablet,Android
2295,Mobile,Android
2296,Mobile,Android
2297,Mobile,iOS
2298,Mobile,iOS
2299,Desktop,Android
2300,Mobile,Android
2301,Desktop,iOS
2302,Mobile,iOS
2303,Mobile,Android
2304,Desktop,macOS
2305,Desktop,Android
2306,Mobile,Android
2307,Tablet,Windows
2308,Desktop,iOS
2309,Mobile,iOS
2310,Mobile,Windows
2311,Mobile,iOS
2312,Mobile,Android
2313,Mobile,Android
2314,Mobile,Android
2315,Mobile,Android
2316,Mobile,iOS
2317,Desktop,Windows
2318,Mobile,Android
2319,Mobile,Android
2320,Mobile,Windows
2321,Tablet,Android
2322,Desktop,macOS
2323,Mobile,Android
2324,Mobile,Android
2325,Mobile,Android
2326,Mobile,iOS
2327,Mobile,Android
2328,Mobile,Android
2329,Mobile,Android
2330,Desktop,iOS
2331,Mobile,macOS
2332,Desktop,Windows
2333,Mobile,Windows
2334,Mobile,macOS
2335,Mobile,Android
2336,Mobile,Windows
2337,Mobile,iOS
2338,Desktop,macOS
2339,Tablet,macOS
2340,Mobile,iOS
2341,Mobile,Windows
2342,Mobile,iOS
2343,Desktop,Windows
2344,Mobile,macOS
2345,Mobile,iOS
2346,Desktop,Windows
2347,Mobile,iOS
2348,Mobile,iOS
2349,Desktop,iOS
2350,Mobile,Windows
2351,Mobile,Android
2352,Mobile,iOS
2353,Desktop,Android
2354,Desktop,Windows
2355,Mobile,Windows
2356,Mobile,Android
2357,Mobile,iOS
2358,Mobile,Android
2359,Mobile,Android
2360,Desktop,iOS
2361,Desktop,macOS
2362,Desktop,Android
2363,Mobile,iOS
2364,Mobile,Android
2365,Mobile,Android
2366,Mobile,Android
2367,Mobile,Android
2368,Mobile,Android
2369,Mobile,Windows
2370,Mobile,Android
2371,Desktop,Android
2372,Mobile,Android
2373,Desktop,macOS
2374,Desktop,Android
2375,Mobile,Android
2376,Desktop,Android
2377,Mobile,Android
2378,Desktop,Windows
2379,Mobile,Windows
2380,Mobile,Windows
2381,Desktop,Windows
2382,Desktop,Android
2383,Mobile,macOS
2384,Mobile,Android
2385,Tablet,Android
2386,Mobile,macOS
2387,Mobile,macOS
2388,Mobile,Windows
2389,Mobile,Windows
2390,Desktop,iOS
2391,Mobile,Android
2392,Desktop,Android
2393,Desktop,Android
2394,Mobile,iOS
2395,Desktop,iOS
2396,Mobile,Android
2397,Desktop,iOS
2398,Mobile,Android
2399,Mobile,Windows
2400,Tablet,Android
2401,Mobile,Android
2402,Desktop,Android
2403,Desktop,Windows
2404,Desktop,macOS
2405,Mobile,macOS
2406,Mobile,macOS
2407,Tablet,Android
2408,Mobile,Android
2409,Mobile,Windows
2410,Mobile,Android
2411,Mobile,Android
2412,Mobile,iOS
2413,Mobile,Windows
2414,Desktop,Android
2415,Mobile,iOS
2416,Desktop,macOS
2417,Desktop,macOS
2418,Mobile,macOS
2419,Mobile,Windows
2420,Mobile,Windows
2421,Mobile,Android
2422,Mobile,iOS
2423,Desktop,macOS
2424,Mobile,Windows
2425,Mobile,Android
2426,Mobile,Android
2427,Mobile,iOS
2428,Mobile,Windows
