case_id,transaction_id,customer_id,case_open_date,case_severity,investigation_status,resolution_hours
448,18595,46022,2025-10-13,Critical,Confirmed Fraud,6.9
449,18613,6297,2025-10-06,Medium,Confirmed Fraud,5.4
450,18790,11674,2025-08-27,High,Confirmed Fraud,12.8
451,18821,36173,2026-08-13,Medium,Confirmed Fraud,9.0
452,18839,39124,2025-06-07,Medium,Confirmed Fraud,69.8
453,18851,34928,2026-05-16,High,Under Review,21.5
454,18855,22611,2026-07-11,Critical,Confirmed Fraud,7.8
455,18891,5249,2026-12-30,High,Confirmed Fraud,5.9
456,18907,28555,2025-05-22,Low,Under Review,28.8
457,18976,40050,2025-08-17,Low,Confirmed Fraud,17.4
458,18992,39020,2025-04-19,High,Confirmed Fraud,32.6
459,19007,1198,2026-05-05,High,Under Review,74.7
460,19069,41596,2025-08-14,Medium,Confirmed Fraud,1.2
461,19081,26312,2026-09-19,High,Under Review,9.3
462,19104,35816,2025-12-12,Medium,Confirmed Fraud,4.6
463,19106,40200,2026-04-19,High,Confirmed Fraud,13.2
464,19151,14853,2025-03-19,Medium,Confirmed Fraud,4.1
465,19240,28510,2025-05-03,Critical,Under Review,14.7
466,19253,24252,2025-04-30,Medium,Confirmed Fraud,9.1
467,19309,7894,2025-12-13,Low,Confirmed Fraud,4.8
468,19389,10330,2025-03-04,High,Confirmed Fraud,20.2
469,19450,12397,2025-07-23,Critical,Confirmed Fraud,8.7
470,19453,48437,2025-08-05,High,Closed - No Fraud,18.3
471,19493,7173,2025-05-20,Medium,Under Review,21.3
472,19517,38477,2025-02-16,Critical,False Positive,22.4
473,19690,40249,2025-03-31,High,Closed - No Fraud,19.4
474,19706,36768,2025-04-05,Low,Confirmed Fraud,3.7
475,19775,46592,2026-02-23,High,Under Review,47.5
476,19802,12682,2026-06-20,Medium,Confirmed Fraud,10.3
477,19819,10636,2025-06-21,High,Confirmed Fraud,19.4
478,19874,23684,2025-06-26,Medium,Confirmed Fraud,16.1
479,19911,25535,2025-01-04,High,Confirmed Fraud,28.6
480,19951,43363,2025-02-27,High,Confirmed Fraud,6.7
481,20214,34669,2025-10-10,Medium,Confirmed Fraud,10.5
482,20228,46041,2026-07-07,Medium,Closed - No Fraud,5.0
483,20294,36336,2025-04-16,High,Confirmed Fraud,10.0
484,20317,44415,2025-05-01,Critical,Confirmed Fraud,21.1
485,20371,40349,2025-10-06,Medium,Confirmed Fraud,31.2
486,20380,31559,2026-08-23,Critical,Closed - No Fraud,17.8
487,20387,48456,2025-06-27,High,Closed - No Fraud,30.7
488,20426,27821,2026-02-02,Medium,Confirmed Fraud,1.2
489,20459,19653,2026-10-25,Medium,Under Review,10.9
490,20647,2425,2026-02-19,High,False Positive,21.2
491,20680,15854,2025-02-14,Critical,Confirmed Fraud,58.4
492,20720,39589,2026-09-08,High,Closed - No Fraud,3.4
493,20740,14878,2025-09-06,Medium,False Positive,17.9
494,20760,22559,2026-09-24,Low,Confirmed Fraud,6.3
495,20782,14151,2025-09-18,High,Under Review,20.8
496,20795,16811,2025-04-18,Medium,Confirmed Fraud,6.0
497,20801,20972,2026-09-04,High,Confirmed Fraud,13.8
498,20955,1198,2025-01-21,Medium,Confirmed Fraud,6.7
499,21065,36525,2025-07-01,Critical,Confirmed Fraud,4.5
500,21150,41192,2025-02-13,Low,Closed - No Fraud,5.5
501,21169,28129,2026-06-29,Medium,Confirmed Fraud,15.0
502,21182,500,2025-10-06,Medium,Confirmed Fraud,12.8
503,21203,16832,2026-11-10,Medium,Closed - No Fraud,11.7
504,21210,41194,2025-01-02,High,False Positive,13.6
505,21239,33563,2025-02-21,Medium,Confirmed Fraud,1.3
506,21265,48928,2026-10-10,Medium,Confirmed Fraud,30.1
507,21313,26753,2025-08-12,Critical,Confirmed Fraud,9.6
508,21399,2759,2026-10-07,Medium,Confirmed Fraud,2.2
509,21427,20505,2025-06-03,Medium,Confirmed Fraud,15.2
510,21462,40285,2026-05-27,Critical,False Positive,5.5
511,21495,26676,2025-05-02,Low,Confirmed Fraud,12.9
512,21496,14304,2025-03-08,High,Under Review,1.5
513,21578,4661,2025-05-13,High,Closed - No Fraud,3.2
514,21616,32977,2026-05-17,Critical,Confirmed Fraud,9.9
515,21637,31146,2025-11-05,Medium,Closed - No Fraud,6.6
516,21656,8263,2025-04-05,High,Under Review,21.1
517,21694,40921,2025-08-22,Critical,Under Review,5.9
518,21708,26876,2026-01-23,Low,Confirmed Fraud,9.7
519,21769,6698,2025-12-27,High,Confirmed Fraud,2.2
520,21830,27317,2025-10-08,High,Confirmed Fraud,9.1
521,21852,7245,2026-04-07,High,Confirmed Fraud,1.4
522,21877,43742,2025-09-12,Low,Confirmed Fraud,3.1
523,21927,40089,2026-11-23,Medium,Confirmed Fraud,2.8
524,21966,6404,2026-01-30,High,Confirmed Fraud,17.1
525,22146,35845,2025-05-08,High,Confirmed Fraud,16.6
526,22150,8052,2026-04-10,Medium,Confirmed Fraud,11.6
527,22166,5824,2025-11-18,Medium,Confirmed Fraud,35.9
528,22190,14784,2026-10-19,High,Confirmed Fraud,26.1
529,22193,30779,2026-07-06,High,Confirmed Fraud,9.8
530,22203,7516,2026-06-15,Medium,Confirmed Fraud,28.9
531,22216,21930,2025-03-08,Medium,Confirmed Fraud,23.8
532,22289,35844,2025-05-20,Low,Confirmed Fraud,23.4
533,22291,15704,2025-02-13,Medium,Under Review,35.6
534,22351,7484,2026-08-21,High,Confirmed Fraud,16.0
535,22380,24248,2025-10-10,Low,Closed - No Fraud,3.9
536,22382,34365,2026-01-27,Critical,Confirmed Fraud,11.1
537,22429,20168,2026-01-27,Critical,Under Review,15.1
538,22441,45332,2025-06-07,High,Confirmed Fraud,14.4
539,22452,20488,2026-08-03,High,Confirmed Fraud,37.4
540,22476,42666,2025-06-08,High,Confirmed Fraud,11.0
541,22505,3861,2026-05-04,Medium,Confirmed Fraud,6.9
542,22517,39806,2025-07-30,Critical,Confirmed Fraud,10.8
543,22535,23179,2025-05-22,High,Confirmed Fraud,10.8
544,22558,26814,2026-03-06,High,Confirmed Fraud,12.5
545,22643,9068,2026-09-14,Low,Confirmed Fraud,4.9
546,22650,25616,2025-08-23,Medium,Under Review,32.6
547,22654,33962,2025-07-15,High,Confirmed Fraud,3.8
548,22723,7630,2025-06-25,High,Under Review,8.3
549,22865,39159,2026-12-29,Critical,False Positive,24.8
550,22906,4038,2026-12-08,Medium,Confirmed Fraud,71.6
551,22908,48471,2025-06-08,High,Confirmed Fraud,13.4
552,22925,28789,2025-01-14,High,Closed - No Fraud,7.8
553,22970,38528,2026-01-29,High,Confirmed Fraud,6.1
554,23010,6956,2025-11-22,Medium,Confirmed Fraud,8.5
555,23023,29096,2025-12-01,High,False Positive,13.8
556,23075,12947,2025-04-01,Low,Closed - No Fraud,14.0
557,23098,30326,2025-01-20,Critical,False Positive,9.6
558,23165,31266,2026-08-07,Medium,Confirmed Fraud,8.4
559,23177,17647,2025-02-05,Medium,Under Review,9.7
560,23265,25117,2026-09-25,High,Confirmed Fraud,10.0
561,23271,47349,2026-02-01,Medium,Confirmed Fraud,3.3
562,23342,43470,2025-03-11,High,Confirmed Fraud,4.9
563,23358,26644,2025-01-07,Medium,Confirmed Fraud,13.8
564,23370,39958,2026-01-27,Medium,Confirmed Fraud,20.7
565,23414,37751,2026-10-30,Medium,Confirmed Fraud,2.6
566,23431,7928,2025-11-28,High,False Positive,15.2
567,23459,42100,2026-01-27,Critical,Under Review,4.3
568,23488,24070,2026-07-10,High,Confirmed Fraud,11.1
569,23499,11310,2026-01-27,High,Confirmed Fraud,31.3
570,23600,20811,2025-09-05,Medium,False Positive,10.3
571,23677,33314,2025-01-15,Critical,Confirmed Fraud,8.1
572,23683,30337,2026-02-12,High,Confirmed Fraud,2.6
573,23718,11492,2026-12-14,High,Closed - No Fraud,26.6
574,23786,31354,2026-11-11,High,Confirmed Fraud,11.4
575,23831,44960,2026-07-31,Medium,Under Review,8.9
576,23843,43227,2026-08-21,High,Confirmed Fraud,9.4
577,23869,43980,2026-07-23,Medium,Under Review,17.6
578,23972,26431,2025-03-06,Critical,Confirmed Fraud,14.4
579,23984,10299,2025-07-11,High,False Positive,28.4
580,24008,38149,2025-04-10,Critical,Confirmed Fraud,4.0
581,24030,36014,2026-12-28,Low,False Positive,8.1
582,24059,28883,2026-05-03,Low,False Positive,5.4
583,24074,3673,2025-01-26,Critical,Confirmed Fraud,2.7
584,24079,14779,2025-01-20,Medium,Closed - No Fraud,34.6
585,24134,44276,2026-05-11,Critical,Confirmed Fraud,12.4
586,24186,37423,2026-10-17,Medium,Closed - No Fraud,19.4
587,24188,32998,2025-12-29,High,Confirmed Fraud,8.6
588,24202,8117,2026-02-19,High,Confirmed Fraud,18.7
589,24242,21850,2025-05-18,Medium,Confirmed Fraud,6.4
590,24293,26649,2025-11-21,Medium,Confirmed Fraud,18.3
591,24302,46605,2025-08-26,Medium,Confirmed Fraud,5.1
592,24330,13534,2025-05-05,Critical,Confirmed Fraud,76.8
593,24343,33813,2025-06-29,High,Confirmed Fraud,20.1
594,24356,3327,2026-04-28,Medium,Confirmed Fraud,39.8
595,24473,13784,2025-06-19,High,Confirmed Fraud,7.2
596,24490,24257,2025-04-04,Medium,Confirmed Fraud,31.6
597,24493,20440,2026-10-12,High,Closed - No Fraud,119.5
598,24519,11834,2025-01-30,Low,False Positive,17.8
599,24534,41799,2025-07-16,Medium,Confirmed Fraud,27.4
600,24590,24453,2026-10-11,Medium,Under Review,1.6
601,24640,11870,2026-05-26,High,Confirmed Fraud,22.5
602,24741,31324,2025-04-05,High,Confirmed Fraud,4.2
603,24742,47329,2025-11-10,High,Confirmed Fraud,7.7
604,24745,49054,2026-04-14,Medium,False Positive,5.5
605,24768,35936,2025-01-14,Critical,Closed - No Fraud,11.4
606,24841,21118,2026-03-02,High,Confirmed Fraud,7.1
607,24857,46568,2025-09-28,Medium,Closed - No Fraud,20.5
608,24869,48764,2025-12-15,Medium,Closed - No Fraud,25.9
609,24982,38938,2025-09-19,High,Confirmed Fraud,9.6
610,25005,46711,2026-03-19,High,Closed - No Fraud,7.4
611,25024,34887,2025-02-23,High,Closed - No Fraud,23.6
612,25030,17410,2025-04-02,Critical,Confirmed Fraud,19.3
613,25064,33575,2026-04-28,Low,Confirmed Fraud,11.6
614,25121,16784,2026-05-27,High,Confirmed Fraud,11.1
615,25143,34771,2025-08-09,High,Under Review,1.5
616,25167,23773,2026-02-10,Medium,False Positive,12.7
617,25210,28365,2025-04-22,Medium,Under Review,5.0
618,25221,20421,2025-12-26,Medium,Closed - No Fraud,3.3
619,25258,8016,2025-09-13,Low,False Positive,12.6
620,25275,42611,2026-12-28,Critical,Closed - No Fraud,18.0
621,25316,25598,2025-10-21,High,Confirmed Fraud,30.5
622,25402,476,2025-03-07,High,Confirmed Fraud,18.0
623,25520,34356,2025-03-15,Medium,Closed - No Fraud,6.8
624,25549,4067,2025-12-29,Medium,False Positive,8.6
625,25601,13770,2026-08-25,Low,Confirmed Fraud,3.7
626,25650,34839,2025-02-25,Low,Confirmed Fraud,4.2
627,25657,44615,2025-08-14,Medium,Confirmed Fraud,12.4
628,25669,13775,2026-10-09,Medium,Confirmed Fraud,3.3
629,25674,20574,2026-08-29,Medium,Confirmed Fraud,18.8
630,25711,18785,2025-04-10,Low,Closed - No Fraud,21.5
631,25716,35847,2026-06-16,High,Confirmed Fraud,7.2
632,25717,26227,2025-04-01,High,Confirmed Fraud,18.4
633,25747,22037,2026-11-09,Medium,Confirmed Fraud,12.1
634,25826,19389,2026-04-22,High,Confirmed Fraud,10.3
635,25852,36652,2026-09-15,Low,Confirmed Fraud,7.5
636,25896,11272,2025-08-12,High,Confirmed Fraud,13.0
637,25899,46999,2025-12-15,High,Confirmed Fraud,13.8
638,25907,29382,2026-12-10,High,Confirmed Fraud,6.9
639,26000,32306,2025-04-09,Medium,False Positive,2.4
640,26095,31525,2025-12-06,Medium,Confirmed Fraud,22.0
641,26176,22363,2026-07-05,High,Confirmed Fraud,21.0
642,26215,13059,2025-10-18,High,False Positive,7.4
643,26246,20375,2026-01-13,High,Confirmed Fraud,3.7
644,26259,24527,2026-11-14,Critical,Confirmed Fraud,12.0
645,26268,37143,2025-11-25,Low,Confirmed Fraud,4.5
646,26283,25827,2025-11-14,High,Confirmed Fraud,19.5
647,26300,20144,2025-03-26,Medium,Confirmed Fraud,88.2
648,26342,49433,2025-11-27,High,Confirmed Fraud,12.1
649,26359,18161,2025-11-04,High,Confirmed Fraud,53.5
650,26519,31240,2025-08-18,Low,Confirmed Fraud,8.5
651,26549,23537,2025-07-27,Critical,Confirmed Fraud,42.5
652,26624,10121,2025-08-22,High,Confirmed Fraud,4.7
653,26627,7251,2026-08-27,Medium,Closed - No Fraud,18.2
654,26632,17136,2025-01-11,Medium,Confirmed Fraud,17.1
655,26643,5013,2025-03-18,Medium,Confirmed Fraud,10.0
656,26662,25414,2025-08-15,High,Confirmed Fraud,2.3
657,26694,42009,2026-08-16,Medium,Confirmed Fraud,1.6
658,26719,28795,2026-09-29,High,Confirmed Fraud,104.3
659,26726,19958,2026-04-11,High,Confirmed Fraud,10.4
660,26775,41727,2025-07-21,High,Confirmed Fraud,6.9
661,26784,36839,2026-03-24,High,False Positive,13.0
662,26789,30554,2026-01-19,High,Confirmed Fraud,24.0
663,26858,28218,2026-08-12,Medium,Under Review,6.5
664,26919,26272,2026-01-03,High,Closed - No Fraud,27.6
665,26986,9006,2025-06-29,Critical,Confirmed Fraud,14.3
666,26996,20187,2025-11-16,High,Under Review,4.0
667,27073,34440,2026-01-17,Low,False Positive,17.1
668,27084,41572,2026-11-24,Medium,Confirmed Fraud,24.5
669,27100,8560,2026-01-26,Low,Confirmed Fraud,39.0
670,27146,38990,2025-05-15,Medium,Confirmed Fraud,5.1
671,27180,12970,2025-02-12,High,Closed - No Fraud,17.2
672,27191,40277,2026-09-23,High,Confirmed Fraud,4.1
673,27244,22799,2026-06-24,Medium,Confirmed Fraud,30.7
674,27252,48958,2025-12-30,Low,Confirmed Fraud,15.4
675,27351,46730,2025-12-24,Medium,Confirmed Fraud,2.4
676,27396,25142,2025-01-24,High,Confirmed Fraud,7.2
677,27417,46496,2025-05-21,Medium,Confirmed Fraud,11.1
678,27475,3311,2025-11-13,Critical,Confirmed Fraud,31.2
679,27479,29219,2026-06-06,High,Confirmed Fraud,28.5
680,27486,32155,2025-04-24,High,Under Review,22.6
681,27488,1352,2026-09-04,High,Under Review,1.9
682,27509,35777,2025-11-02,Medium,Confirmed Fraud,9.1
683,27518,23861,2026-01-11,High,Confirmed Fraud,14.9
684,27546,27438,2025-09-09,High,Confirmed Fraud,34.3
685,27600,30407,2025-04-27,Medium,Confirmed Fraud,20.6
686,27691,10301,2026-08-20,High,Confirmed Fraud,14.5
687,27718,9908,2026-12-09,High,Confirmed Fraud,16.1
688,27770,11609,2026-11-18,High,Confirmed Fraud,32.1
689,27779,15383,2025-08-25,Low,Under Review,5.2
690,27781,48368,2026-05-03,High,Confirmed Fraud,13.3
691,27971,4101,2025-04-15,Critical,Confirmed Fraud,6.5
692,28013,10077,2026-12-19,Low,Confirmed Fraud,22.1
693,28022,38513,2025-04-08,Medium,False Positive,20.6
694,28057,41090,2025-12-07,Critical,Confirmed Fraud,15.5
695,28059,49505,2026-04-23,High,Confirmed Fraud,18.3
696,28073,19896,2025-06-20,High,Under Review,2.6
697,28080,14161,2025-02-24,Critical,Confirmed Fraud,3.3
698,28096,49196,2025-06-23,Low,Confirmed Fraud,11.2
699,28113,34496,2025-05-22,High,Confirmed Fraud,17.3
700,28134,33700,2026-10-20,High,Confirmed Fraud,10.4
701,28168,37455,2026-11-14,Medium,Confirmed Fraud,1.0
702,28270,24962,2025-08-16,High,Confirmed Fraud,16.9
703,28344,24725,2026-07-25,Low,Under Review,3.5
704,28353,21842,2026-09-15,High,Confirmed Fraud,28.7
705,28382,49652,2026-02-20,High,Confirmed Fraud,10.2
706,28398,9121,2025-04-16,Medium,Confirmed Fraud,13.4
707,28456,5138,2025-04-20,High,Confirmed Fraud,14.7
708,28508,44131,2025-02-03,Critical,Confirmed Fraud,20.9
709,28581,27853,2025-12-25,High,Confirmed Fraud,5.4
710,28596,5811,2026-11-06,Low,False Positive,6.2
711,28605,27937,2026-04-26,High,Under Review,3.5
712,28615,3663,2026-05-27,High,Confirmed Fraud,33.1
713,28687,32058,2026-05-20,Critical,Confirmed Fraud,13.0
714,28730,2201,2025-03-27,Critical,Under Review,35.9
715,28813,19810,2025-03-02,High,Under Review,19.8
716,28829,9007,2025-08-24,Medium,Confirmed Fraud,21.3
717,28838,2,2025-06-22,High,Confirmed Fraud,7.9
718,28841,5089,2026-01-14,Medium,Confirmed Fraud,11.0
719,28874,33804,2025-06-06,Medium,Under Review,5.8
720,29026,42878,2025-09-23,Low,Closed - No Fraud,9.9
721,29090,24919,2025-07-01,Medium,Confirmed Fraud,8.1
722,29194,12576,2025-01-22,Medium,Confirmed Fraud,12.1
723,29251,20209,2025-05-22,Critical,Confirmed Fraud,2.6
724,29332,28453,2026-02-22,High,Confirmed Fraud,3.2
725,29391,22993,2025-11-16,Medium,Confirmed Fraud,15.2
726,29482,14411,2025-01-11,Medium,Confirmed Fraud,15.6
727,29520,32559,2026-07-21,Medium,Confirmed Fraud,21.8
728,29536,20118,2025-08-07,Medium,Confirmed Fraud,12.1
729,29545,21253,2025-02-14,High,False Positive,15.5
730,29577,20574,2026-03-28,Low,Confirmed Fraud,6.4
731,29652,16236,2026-08-03,Low,Confirmed Fraud,18.0
732,29729,35940,2025-12-10,Critical,Confirmed Fraud,3.0
733,29748,23929,2025-02-02,Critical,Confirmed Fraud,4.7
734,29784,43703,2025-09-04,Medium,Confirmed Fraud,5.1
735,29802,19719,2025-07-04,Medium,False Positive,8.5
736,29828,7790,2026-07-06,High,Under Review,5.7
737,29848,47979,2025-05-03,Medium,Closed - No Fraud,18.1
738,29875,26006,2025-04-22,Medium,False Positive,8.6
739,29885,28051,2026-12-09,High,False Positive,3.4
740,29893,26444,2025-02-13,Medium,Confirmed Fraud,8.4
741,29940,23881,2026-07-26,Critical,Confirmed Fraud,5.7
742,29965,1134,2026-04-26,Medium,Closed - No Fraud,12.0
743,29970,17045,2025-04-13,Medium,Closed - No Fraud,27.2
744,30082,28002,2026-04-04,Medium,Confirmed Fraud,26.5
745,30175,4946,2025-04-05,Low,Confirmed Fraud,2.1
746,30206,14213,2025-07-16,High,Confirmed Fraud,46.8
747,30229,10791,2025-01-17,Critical,False Positive,7.7
748,30319,46024,2025-09-24,High,Confirmed Fraud,4.5
749,30339,11971,2026-11-23,High,Closed - No Fraud,5.4
750,30340,25740,2025-09-09,Medium,Closed - No Fraud,20.9
751,30360,1641,2025-04-18,Critical,False Positive,17.9
752,30367,32669,2025-07-11,Medium,Confirmed Fraud,8.6
753,30441,14896,2026-07-05,Medium,Confirmed Fraud,7.0
754,30447,241,2025-04-11,Medium,False Positive,12.4
755,30488,173,2025-06-10,High,Confirmed Fraud,15.4
756,30591,12593,2025-06-13,Critical,Confirmed Fraud,17.7
757,30654,42615,2025-12-06,Critical,Confirmed Fraud,5.0
758,30722,27417,2025-12-25,High,Confirmed Fraud,5.1
759,30733,42360,2026-11-02,Low,Confirmed Fraud,17.9
760,30760,6932,2026-11-12,Medium,Closed - No Fraud,9.8
761,30785,38048,2026-12-04,Low,Confirmed Fraud,6.8
762,30854,31380,2025-10-07,Low,Confirmed Fraud,7.7
763,30897,46750,2025-07-16,Low,Confirmed Fraud,12.4
764,30939,16305,2025-03-19,High,Confirmed Fraud,4.4
765,30949,23495,2026-03-17,Medium,Closed - No Fraud,31.0
766,30950,1614,2025-05-23,Medium,Under Review,17.4
767,30975,24185,2025-04-26,High,Confirmed Fraud,11.2
768,31042,39734,2025-02-15,High,Confirmed Fraud,19.4
769,31191,42341,2025-09-25,High,Confirmed Fraud,9.6
770,31194,23646,2026-04-18,High,Confirmed Fraud,40.2
771,31221,35121,2025-05-03,High,False Positive,40.7
772,31232,12577,2026-01-12,Medium,Confirmed Fraud,37.6
773,31287,25056,2026-10-29,High,Confirmed Fraud,8.3
774,31331,36579,2025-04-01,Critical,Confirmed Fraud,42.0
775,31362,11203,2026-12-14,Medium,Confirmed Fraud,4.2
776,31433,6139,2026-07-25,Medium,Confirmed Fraud,3.1
777,31434,11111,2025-12-08,Low,Confirmed Fraud,64.3
778,31496,21495,2026-12-20,Critical,False Positive,3.8
779,31549,8680,2026-05-20,Critical,False Positive,4.7
780,31561,35392,2025-02-07,High,Closed - No Fraud,7.1
781,31618,5999,2025-02-25,High,Confirmed Fraud,21.8
782,31745,5053,2025-09-24,High,Closed - No Fraud,4.4
783,31771,30454,2026-07-10,Medium,Under Review,18.0
784,31779,11942,2025-05-23,Medium,Confirmed Fraud,11.5
785,31799,13705,2026-10-30,Critical,Confirmed Fraud,19.3
786,31829,1528,2026-12-21,Medium,Confirmed Fraud,12.4
787,31853,15798,2025-10-03,Medium,Confirmed Fraud,4.9
788,31904,44241,2026-02-05,High,Confirmed Fraud,16.8
789,31973,760,2026-03-14,Critical,Confirmed Fraud,51.7
790,31993,30699,2025-06-23,Medium,Confirmed Fraud,12.4
791,31997,42219,2025-02-18,Critical,Confirmed Fraud,10.8
792,32102,29281,2025-06-26,Medium,Confirmed Fraud,40.2
793,32259,42128,2026-08-06,Medium,Confirmed Fraud,1.7
794,32290,3234,2025-06-12,Medium,Confirmed Fraud,4.1
795,32326,2061,2025-06-03,Medium,Confirmed Fraud,56.6
796,32347,44366,2026-09-22,Critical,Under Review,35.9
797,32361,32093,2025-04-20,Low,Confirmed Fraud,28.7
798,32374,7791,2025-05-27,Low,Confirmed Fraud,6.3
799,32443,27707,2025-01-03,Medium,Confirmed Fraud,9.3
800,32494,24407,2026-12-10,Medium,Closed - No Fraud,7.3
801,32498,12547,2025-02-22,Critical,Confirmed Fraud,6.4
802,32545,11582,2026-06-08,Medium,Confirmed Fraud,20.4
803,32587,12056,2025-07-02,Critical,Confirmed Fraud,32.6
804,32594,34702,2026-07-29,Medium,Confirmed Fraud,15.3
805,32714,9606,2025-03-31,High,Confirmed Fraud,8.6
806,32737,43969,2026-09-05,Critical,False Positive,17.7
807,32755,33669,2025-02-13,Medium,False Positive,14.4
808,32854,6566,2025-03-06,Medium,Under Review,14.9
809,32984,6678,2025-01-15,Low,Confirmed Fraud,8.5
810,33032,11596,2025-06-17,Medium,Confirmed Fraud,2.8
811,33089,2305,2025-06-27,High,Confirmed Fraud,5.2
812,33105,42351,2026-02-27,Critical,False Positive,23.7
813,33242,19714,2025-02-08,High,Closed - No Fraud,2.2
814,33387,49041,2025-04-06,Critical,Closed - No Fraud,7.3
815,33435,4486,2025-10-19,Medium,Under Review,2.9
816,33504,48674,2025-06-22,Medium,Confirmed Fraud,16.4
817,33514,6773,2025-05-01,Critical,Confirmed Fraud,17.9
818,33526,32144,2026-03-07,Medium,Confirmed Fraud,22.2
819,33789,41621,2025-02-25,High,Confirmed Fraud,15.0
820,33828,6031,2025-01-12,High,Confirmed Fraud,7.0
821,33849,3387,2025-05-03,Medium,Confirmed Fraud,39.2
822,33855,7389,2025-02-10,Medium,Confirmed Fraud,9.8
823,33912,12226,2025-08-29,Low,Confirmed Fraud,3.1
824,33943,19794,2025-05-09,Medium,Confirmed Fraud,29.8
825,33981,27062,2025-03-31,High,Confirmed Fraud,4.9
826,33994,8723,2025-04-03,Medium,Confirmed Fraud,11.2
827,34056,45047,2026-05-12,Low,Confirmed Fraud,11.2
828,34062,26821,2025-01-08,Medium,Confirmed Fraud,49.3
829,34158,5162,2025-05-21,Medium,Confirmed Fraud,8.4
830,34172,12862,2025-02-07,High,Confirmed Fraud,10.2
831,34199,2270,2026-08-23,High,Confirmed Fraud,17.5
832,34260,5840,2026-05-09,Medium,False Positive,8.5
833,34270,1089,2026-01-29,High,Confirmed Fraud,4.6
834,34312,23715,2026-05-06,High,Confirmed Fraud,8.6
835,34411,44996,2026-09-18,Medium,Confirmed Fraud,3.2
836,34429,46389,2026-10-23,High,Closed - No Fraud,52.8
837,34437,48150,2025-02-12,High,Closed - No Fraud,9.4
838,34495,47125,2025-01-02,Medium,Confirmed Fraud,7.5
839,34511,14071,2025-12-09,Medium,Confirmed Fraud,4.5
840,34579,5434,2025-12-04,High,Confirmed Fraud,4.1
841,34701,6523,2025-08-09,Critical,False Positive,15.8
842,34707,37685,2026-04-27,Medium,Confirmed Fraud,13.2
843,34717,19488,2025-05-15,Low,Confirmed Fraud,10.6
844,34809,39814,2025-07-16,High,Closed - No Fraud,28.0
845,34816,3216,2025-06-21,High,Confirmed Fraud,13.2
846,34845,21805,2025-05-25,Medium,Confirmed Fraud,37.4
847,35030,46504,2025-08-19,Medium,Confirmed Fraud,6.4
848,35082,43255,2025-05-11,Low,False Positive,29.8
