friction_event_id,transaction_id,customer_id,event_datetime,friction_type,resolution
409,5744,34712,2026-02-22 11:13:00,Payment Decline,Resolved
410,5762,49961,2026-08-02 06:21:00,Account Review,Resolved After Retry
411,5763,2258,2026-06-19 01:02:00,Payment Decline,Resolved
412,5802,11330,2025-08-15 06:59:00,Payment Decline,Resolved
413,5805,21510,2026-05-29 20:22:00,Account Review,Resolved
414,5838,49110,2026-04-30 05:34:00,Verification Required,Resolved
415,5848,39809,2025-06-16 11:27:00,Account Review,Resolved After Retry
416,5851,5910,2026-08-02 14:09:00,Payment Decline,Resolved
417,5855,7590,2025-10-12 12:21:00,Account Review,Resolved
418,5856,33449,2025-11-10 05:15:00,Verification Required,Resolved
419,5859,6287,2025-11-29 04:18:00,Payment Decline,Resolved
420,5862,9322,2025-08-04 05:03:00,Payment Decline,Resolved After Retry
421,5909,44439,2025-11-27 20:47:00,Payment Decline,Resolved After Retry
422,5910,48285,2025-03-26 12:17:00,Payment Decline,Resolved
423,5935,2792,2026-07-03 19:00:00,Payment Decline,Resolved
424,5963,4324,2026-07-01 21:40:00,Account Review,Resolved
425,5966,12620,2026-09-04 12:47:00,Payment Decline,Resolved
426,5978,41997,2025-01-26 11:54:00,Payment Decline,Resolved
427,6012,25480,2026-12-07 14:30:00,Repeated Payment Attempt,Resolved
428,6025,39337,2025-01-27 16:43:00,Payment Decline,Resolved
429,6040,27586,2025-08-05 12:49:00,Payment Decline,Resolved
430,6045,42402,2025-08-21 17:49:00,Repeated Payment Attempt,Resolved
431,6053,11576,2026-12-10 16:57:00,Payment Decline,Resolved
432,6061,33185,2026-03-23 15:01:00,Verification Required,Resolved
433,6079,26003,2025-01-13 04:43:00,Payment Decline,Resolved After Retry
434,6119,15676,2026-08-17 06:58:00,Payment Decline,Resolved
435,6138,4683,2025-02-02 13:48:00,Verification Required,Resolved After Retry
436,6165,9300,2026-01-31 18:39:00,Payment Decline,Resolved
437,6184,27093,2025-11-29 02:03:00,Verification Required,Resolved After Retry
438,6210,9730,2025-12-25 14:54:00,Repeated Payment Attempt,Resolved After Retry
439,6212,93,2025-08-18 22:24:00,Payment Decline,Resolved After Retry
440,6216,3659,2025-03-17 16:16:00,Payment Decline,Resolved
441,6217,42257,2026-11-05 22:33:00,Payment Decline,Resolved
442,6236,32394,2026-12-09 07:19:00,Payment Decline,Resolved After Retry
443,6281,6476,2026-02-03 13:17:00,Verification Required,Resolved
444,6286,34309,2026-01-17 18:46:00,Payment Decline,Resolved
445,6297,46283,2026-12-21 16:34:00,Payment Decline,Unresolved
446,6299,49360,2025-06-06 12:05:00,Payment Decline,Resolved
447,6311,49310,2026-05-17 04:03:00,Payment Decline,Resolved
448,6315,17312,2025-02-06 06:19:00,Payment Decline,Resolved After Retry
449,6331,37448,2026-12-19 10:34:00,Payment Decline,Unresolved
450,6346,41365,2025-07-18 08:08:00,Verification Required,Resolved
451,6350,26391,2026-04-23 19:28:00,Payment Decline,Resolved
452,6376,25653,2025-09-19 19:10:00,Payment Decline,Resolved
453,6380,37020,2026-09-15 02:48:00,Verification Required,Resolved
454,6390,41612,2025-05-13 02:48:00,Payment Decline,Resolved
455,6403,29980,2026-08-10 19:57:00,Payment Decline,Unresolved
456,6425,7908,2025-08-08 10:36:00,Payment Decline,Unresolved
457,6439,13242,2026-11-30 19:37:00,Payment Decline,Resolved After Retry
458,6454,28476,2026-06-12 08:00:00,Account Review,Resolved
459,6484,49803,2025-04-17 02:11:00,Account Review,Resolved
460,6487,18444,2026-07-14 18:57:00,Repeated Payment Attempt,Unresolved
461,6520,1119,2026-07-30 23:44:00,Repeated Payment Attempt,Resolved
462,6529,81,2025-04-18 04:55:00,Payment Decline,Resolved
463,6533,23034,2026-01-25 17:05:00,Payment Decline,Resolved
464,6550,15378,2025-07-01 01:16:00,Account Review,Resolved
465,6551,27518,2025-11-19 22:35:00,Verification Required,Resolved
466,6554,7327,2026-01-02 00:22:00,Verification Required,Resolved After Retry
467,6557,20001,2026-01-17 07:00:00,Verification Required,Resolved
468,6558,18310,2026-05-10 07:40:00,Verification Required,Resolved
469,6562,25181,2026-12-15 18:21:00,Account Review,Resolved
470,6590,19286,2025-04-27 19:20:00,Account Review,Resolved
471,6593,14134,2026-04-13 04:15:00,Payment Decline,Resolved
472,6600,10601,2025-04-27 14:30:00,Payment Decline,Resolved
473,6610,49778,2025-10-06 19:58:00,Verification Required,Resolved
474,6623,23411,2026-11-29 21:09:00,Repeated Payment Attempt,Resolved
475,6643,47205,2026-03-22 09:56:00,Verification Required,Resolved
476,6673,38936,2025-05-07 20:49:00,Repeated Payment Attempt,Resolved
477,6703,36756,2025-03-26 06:38:00,Verification Required,Resolved
478,6715,43519,2025-05-10 05:23:00,Account Review,Resolved
479,6723,28920,2026-12-11 11:12:00,Verification Required,Resolved After Retry
480,6734,49477,2026-09-21 23:18:00,Payment Decline,Resolved
481,6799,18592,2026-04-24 10:06:00,Repeated Payment Attempt,Resolved
482,6818,16328,2026-03-06 03:52:00,Payment Decline,Resolved
483,6823,16697,2026-04-22 12:45:00,Repeated Payment Attempt,Resolved After Retry
484,6836,37881,2026-02-11 04:21:00,Payment Decline,Resolved
485,6837,20498,2026-07-08 04:05:00,Payment Decline,Unresolved
486,6852,28241,2025-03-15 00:57:00,Account Review,Resolved
487,6856,35018,2025-12-13 03:59:00,Payment Decline,Resolved
488,6921,41264,2026-07-04 03:26:00,Payment Decline,Unresolved
489,6927,3764,2025-12-30 03:30:00,Payment Decline,Resolved
490,6945,26427,2025-12-17 18:51:00,Verification Required,Resolved
491,6956,44213,2026-08-18 08:46:00,Verification Required,Resolved
492,6964,5228,2026-02-10 08:28:00,Payment Decline,Unresolved
493,6965,29779,2026-05-10 07:28:00,Payment Decline,Resolved
494,6968,39244,2026-10-30 12:16:00,Payment Decline,Resolved
495,6980,27624,2025-07-12 10:33:00,Payment Decline,Resolved After Retry
496,6992,10124,2025-02-22 10:26:00,Account Review,Resolved
497,6996,43471,2025-02-26 17:05:00,Verification Required,Resolved After Retry
498,7017,44636,2025-03-21 21:53:00,Payment Decline,Resolved After Retry
499,7024,10538,2026-06-23 11:05:00,Repeated Payment Attempt,Resolved After Retry
500,7026,47712,2025-04-05 03:22:00,Payment Decline,Resolved
501,7034,6926,2025-08-05 14:00:00,Payment Decline,Resolved
502,7036,6610,2025-02-23 12:57:00,Verification Required,Resolved
503,7045,39729,2025-10-28 12:23:00,Payment Decline,Resolved
504,7050,9287,2025-09-29 20:37:00,Payment Decline,Resolved
505,7073,13931,2025-05-29 21:16:00,Payment Decline,Unresolved
506,7082,18757,2026-09-23 05:02:00,Account Review,Resolved
507,7083,40339,2025-05-29 01:51:00,Verification Required,Resolved
508,7086,44853,2025-06-01 05:51:00,Payment Decline,Unresolved
509,7101,36843,2025-02-07 11:12:00,Payment Decline,Resolved
510,7106,33801,2026-07-01 07:37:00,Payment Decline,Resolved
511,7110,48868,2026-11-27 04:20:00,Payment Decline,Resolved
512,7119,34131,2025-09-18 04:34:00,Account Review,Unresolved
513,7121,33951,2026-04-18 05:49:00,Payment Decline,Resolved
514,7128,41066,2025-08-17 10:05:00,Verification Required,Resolved
515,7131,29224,2025-12-01 15:02:00,Repeated Payment Attempt,Resolved
516,7141,46672,2025-03-21 01:22:00,Verification Required,Resolved
517,7146,33173,2025-12-04 23:35:00,Payment Decline,Resolved
518,7154,16704,2026-04-10 14:54:00,Payment Decline,Resolved After Retry
519,7191,43332,2026-02-14 13:17:00,Payment Decline,Resolved
520,7197,15642,2026-01-24 17:07:00,Payment Decline,Unresolved
521,7214,32992,2025-03-10 15:10:00,Repeated Payment Attempt,Resolved
522,7216,4544,2025-07-19 14:08:00,Payment Decline,Resolved
523,7223,28990,2025-12-10 17:55:00,Verification Required,Resolved
524,7225,42103,2026-01-08 08:01:00,Repeated Payment Attempt,Resolved
525,7236,17970,2026-10-30 20:10:00,Verification Required,Resolved
526,7247,19170,2025-09-26 06:22:00,Verification Required,Resolved
527,7249,11449,2025-02-04 20:29:00,Payment Decline,Resolved
528,7253,7441,2026-02-06 04:17:00,Payment Decline,Resolved After Retry
529,7275,31452,2026-07-06 02:42:00,Repeated Payment Attempt,Resolved
530,7294,14323,2025-04-06 18:51:00,Repeated Payment Attempt,Resolved
531,7311,9959,2025-05-31 12:41:00,Verification Required,Resolved
532,7332,25552,2025-04-11 13:10:00,Payment Decline,Resolved After Retry
533,7333,16705,2025-02-11 21:53:00,Account Review,Resolved
534,7348,25703,2026-09-06 12:03:00,Payment Decline,Resolved
535,7353,10970,2025-01-30 05:14:00,Payment Decline,Resolved
536,7393,8321,2025-04-14 15:05:00,Payment Decline,Resolved
537,7409,23946,2025-04-13 02:17:00,Payment Decline,Resolved
538,7429,36258,2026-05-10 22:13:00,Account Review,Resolved
539,7432,1381,2025-05-15 13:04:00,Payment Decline,Unresolved
540,7435,15320,2025-09-10 14:04:00,Payment Decline,Resolved
541,7449,42921,2025-09-25 22:24:00,Payment Decline,Resolved
542,7481,1655,2026-02-22 05:30:00,Payment Decline,Resolved
543,7488,16218,2025-06-21 20:56:00,Payment Decline,Resolved
544,7489,45694,2026-12-15 16:53:00,Payment Decline,Resolved
545,7504,40483,2026-09-29 16:11:00,Payment Decline,Resolved
546,7509,9855,2026-06-11 22:46:00,Payment Decline,Resolved
547,7515,11287,2026-08-02 12:19:00,Repeated Payment Attempt,Resolved
548,7519,45483,2025-12-10 16:44:00,Payment Decline,Resolved
549,7539,18309,2026-04-07 21:44:00,Payment Decline,Resolved
550,7546,11030,2025-12-17 07:54:00,Verification Required,Resolved
551,7568,8994,2026-09-24 07:25:00,Repeated Payment Attempt,Resolved
552,7590,32778,2026-12-31 00:21:00,Payment Decline,Resolved
553,7615,25762,2026-10-24 04:57:00,Payment Decline,Resolved
554,7642,17301,2025-07-13 15:42:00,Account Review,Unresolved
555,7655,8399,2025-11-20 04:06:00,Payment Decline,Resolved
556,7657,41026,2026-10-10 04:02:00,Payment Decline,Unresolved
557,7671,22285,2026-01-15 08:05:00,Payment Decline,Resolved
558,7677,38008,2026-11-18 18:35:00,Payment Decline,Resolved
559,7682,33618,2026-02-22 03:55:00,Verification Required,Resolved After Retry
560,7685,32512,2025-11-08 01:10:00,Verification Required,Resolved After Retry
561,7725,48940,2025-02-23 23:07:00,Payment Decline,Resolved
562,7739,268,2025-10-23 16:22:00,Payment Decline,Resolved
563,7747,22805,2026-06-03 08:32:00,Account Review,Resolved
564,7801,12796,2025-12-25 13:55:00,Payment Decline,Resolved
565,7812,839,2025-08-09 03:42:00,Payment Decline,Resolved
566,7826,33410,2025-04-23 03:10:00,Verification Required,Resolved After Retry
567,7835,19766,2026-03-25 22:17:00,Payment Decline,Resolved
568,7843,49440,2025-04-10 16:24:00,Verification Required,Resolved
569,7857,5070,2026-11-28 05:19:00,Payment Decline,Resolved
570,7883,41770,2025-04-28 19:01:00,Payment Decline,Unresolved
571,7905,48443,2026-04-10 23:57:00,Payment Decline,Unresolved
572,7954,24301,2025-04-15 23:53:00,Payment Decline,Resolved
573,7974,18788,2026-09-21 02:11:00,Account Review,Resolved After Retry
574,7979,49732,2026-01-26 20:08:00,Verification Required,Resolved
575,8035,21726,2025-01-20 12:35:00,Payment Decline,Resolved
576,8049,3209,2025-09-20 20:40:00,Payment Decline,Resolved
577,8071,41221,2025-02-10 08:14:00,Payment Decline,Resolved After Retry
578,8085,48120,2026-04-25 21:32:00,Payment Decline,Resolved
579,8103,20828,2025-06-09 21:15:00,Repeated Payment Attempt,Resolved
580,8116,41953,2026-10-04 00:07:00,Repeated Payment Attempt,Resolved
581,8117,43501,2026-03-06 03:07:00,Payment Decline,Resolved
582,8124,8810,2025-05-30 21:14:00,Repeated Payment Attempt,Resolved
583,8132,7271,2025-11-12 11:42:00,Payment Decline,Resolved
584,8138,4116,2026-12-05 23:50:00,Payment Decline,Resolved
585,8161,3648,2026-12-04 07:12:00,Payment Decline,Resolved
586,8174,30173,2026-05-01 20:27:00,Payment Decline,Resolved After Retry
587,8181,19458,2025-07-22 20:23:00,Repeated Payment Attempt,Resolved
588,8193,3695,2026-02-10 02:19:00,Verification Required,Resolved After Retry
589,8208,30941,2025-02-06 01:18:00,Payment Decline,Resolved
590,8238,23423,2025-12-13 12:44:00,Payment Decline,Resolved
591,8240,27354,2025-09-07 07:38:00,Payment Decline,Resolved
592,8250,13779,2026-01-14 20:22:00,Payment Decline,Resolved
593,8255,5190,2025-05-23 22:13:00,Verification Required,Resolved
594,8275,7665,2026-07-16 06:28:00,Repeated Payment Attempt,Resolved
595,8284,6624,2026-02-28 21:08:00,Payment Decline,Resolved
596,8286,35757,2026-11-10 17:06:00,Payment Decline,Resolved
597,8293,17153,2026-08-22 19:53:00,Account Review,Resolved After Retry
598,8305,49384,2025-06-04 21:40:00,Payment Decline,Resolved
599,8340,11719,2026-06-09 11:13:00,Repeated Payment Attempt,Resolved
600,8342,31522,2026-11-25 07:37:00,Verification Required,Resolved
601,8349,38206,2025-11-15 00:03:00,Verification Required,Resolved After Retry
602,8372,33891,2025-10-26 11:04:00,Verification Required,Resolved After Retry
603,8415,27552,2025-04-12 09:37:00,Verification Required,Resolved
604,8426,38125,2025-10-10 03:49:00,Account Review,Resolved After Retry
605,8428,25357,2025-07-13 10:46:00,Payment Decline,Resolved After Retry
606,8436,46505,2025-11-12 06:54:00,Payment Decline,Resolved
607,8442,12798,2025-07-10 19:55:00,Payment Decline,Resolved After Retry
608,8454,39387,2026-02-24 22:11:00,Payment Decline,Resolved
609,8455,33977,2026-03-29 02:07:00,Payment Decline,Resolved
610,8464,33286,2026-04-06 03:57:00,Repeated Payment Attempt,Resolved
611,8466,5512,2026-04-24 10:08:00,Payment Decline,Resolved
612,8468,12356,2025-07-19 12:32:00,Payment Decline,Resolved
613,8476,43562,2025-01-21 18:53:00,Repeated Payment Attempt,Resolved
614,8487,27440,2025-06-29 11:44:00,Payment Decline,Resolved
615,8493,40090,2025-10-14 19:02:00,Payment Decline,Resolved
616,8496,37677,2025-01-07 11:57:00,Payment Decline,Resolved
617,8527,22782,2025-02-14 07:26:00,Payment Decline,Resolved After Retry
618,8536,48105,2025-03-18 23:42:00,Verification Required,Resolved
619,8537,42081,2025-08-02 06:30:00,Account Review,Resolved After Retry
620,8544,8944,2026-05-28 12:23:00,Repeated Payment Attempt,Unresolved
621,8545,20467,2026-06-05 17:11:00,Verification Required,Resolved After Retry
622,8555,3742,2025-10-25 23:48:00,Payment Decline,Resolved
623,8559,20836,2026-01-30 05:42:00,Account Review,Resolved
624,8575,11728,2025-01-07 07:19:00,Repeated Payment Attempt,Resolved
625,8578,6632,2026-11-15 10:44:00,Account Review,Resolved After Retry
626,8583,10167,2025-02-13 01:35:00,Verification Required,Resolved After Retry
627,8586,34323,2026-08-01 23:25:00,Verification Required,Resolved
628,8591,8117,2025-12-06 09:05:00,Payment Decline,Resolved After Retry
629,8620,38130,2026-10-26 07:28:00,Payment Decline,Resolved
630,8628,37220,2026-08-05 20:14:00,Payment Decline,Unresolved
631,8632,27721,2026-11-08 09:17:00,Verification Required,Resolved
632,8644,24939,2025-10-30 19:22:00,Payment Decline,Resolved
633,8687,46122,2025-11-04 10:08:00,Payment Decline,Resolved
634,8697,29238,2026-02-11 17:56:00,Verification Required,Resolved
635,8712,17875,2025-11-25 09:09:00,Payment Decline,Resolved
636,8747,28532,2026-10-03 05:26:00,Repeated Payment Attempt,Resolved
637,8757,35254,2026-09-17 00:35:00,Verification Required,Resolved After Retry
638,8760,35436,2025-06-26 07:06:00,Payment Decline,Resolved
639,8776,23856,2025-12-20 11:33:00,Payment Decline,Resolved
640,8780,10285,2026-11-24 17:39:00,Verification Required,Resolved
641,8790,6855,2025-01-09 10:29:00,Payment Decline,Resolved
642,8828,40561,2025-01-09 11:39:00,Verification Required,Resolved
643,8837,16747,2026-08-08 12:37:00,Repeated Payment Attempt,Resolved After Retry
644,8839,29162,2025-02-20 17:00:00,Payment Decline,Resolved
645,8852,25611,2025-09-20 17:21:00,Payment Decline,Resolved
646,8872,49230,2026-08-18 07:20:00,Payment Decline,Resolved
647,8880,47050,2026-08-12 19:59:00,Payment Decline,Resolved
648,8903,6700,2026-05-12 11:52:00,Account Review,Resolved After Retry
649,8915,9039,2026-01-26 06:57:00,Repeated Payment Attempt,Resolved
650,8966,33925,2026-11-25 07:49:00,Repeated Payment Attempt,Resolved
651,8980,6955,2026-04-02 02:54:00,Verification Required,Resolved
652,8995,26293,2026-11-23 18:22:00,Verification Required,Resolved
653,8996,17170,2026-08-13 00:11:00,Verification Required,Resolved After Retry
654,9000,18521,2025-09-27 04:17:00,Payment Decline,Resolved After Retry
655,9029,21610,2026-05-28 21:13:00,Verification Required,Resolved
656,9042,21454,2025-11-08 23:17:00,Repeated Payment Attempt,Resolved
657,9066,30732,2025-06-24 00:23:00,Payment Decline,Resolved
658,9068,38148,2025-07-20 09:24:00,Repeated Payment Attempt,Resolved After Retry
659,9076,7950,2025-09-23 19:22:00,Repeated Payment Attempt,Resolved
660,9099,39884,2025-08-24 23:42:00,Payment Decline,Resolved
661,9127,45217,2025-01-11 09:11:00,Verification Required,Resolved After Retry
662,9128,43168,2026-08-25 17:27:00,Payment Decline,Resolved
663,9146,4950,2025-02-02 23:43:00,Payment Decline,Resolved
664,9153,25717,2025-10-15 02:05:00,Payment Decline,Resolved
665,9158,6045,2026-08-11 14:08:00,Verification Required,Resolved
666,9170,22809,2026-10-04 02:47:00,Payment Decline,Resolved
667,9173,32217,2025-03-30 17:22:00,Verification Required,Resolved After Retry
668,9187,39390,2025-06-02 13:10:00,Payment Decline,Resolved
669,9214,17947,2026-06-27 10:39:00,Account Review,Resolved After Retry
670,9224,37640,2026-04-04 06:27:00,Payment Decline,Unresolved
671,9234,2292,2026-12-31 17:08:00,Repeated Payment Attempt,Resolved
672,9278,41401,2025-10-19 22:53:00,Payment Decline,Resolved
673,9282,22805,2025-10-16 15:54:00,Payment Decline,Resolved After Retry
674,9290,29419,2025-09-09 11:45:00,Repeated Payment Attempt,Resolved
675,9314,7044,2026-02-09 05:00:00,Payment Decline,Resolved
676,9330,9699,2026-08-04 06:07:00,Repeated Payment Attempt,Resolved
677,9341,31157,2025-06-20 14:53:00,Verification Required,Resolved
678,9355,41612,2025-09-04 05:21:00,Verification Required,Resolved
679,9366,21997,2026-07-15 13:03:00,Verification Required,Unresolved
680,9371,24887,2026-01-18 13:08:00,Verification Required,Resolved After Retry
681,9402,6120,2026-12-11 08:49:00,Payment Decline,Resolved After Retry
682,9433,42808,2026-02-02 13:25:00,Repeated Payment Attempt,Unresolved
683,9436,20845,2026-05-18 03:40:00,Repeated Payment Attempt,Unresolved
684,9517,40493,2026-06-02 04:50:00,Repeated Payment Attempt,Resolved After Retry
685,9520,10755,2025-10-26 12:50:00,Payment Decline,Resolved
686,9524,25981,2025-05-11 08:47:00,Payment Decline,Resolved After Retry
687,9525,1270,2026-07-21 20:35:00,Repeated Payment Attempt,Resolved After Retry
688,9537,7891,2026-03-20 22:34:00,Payment Decline,Resolved
689,9559,38658,2026-12-28 07:11:00,Verification Required,Unresolved
690,9561,8250,2025-03-07 01:52:00,Repeated Payment Attempt,Resolved
691,9569,43909,2026-06-21 11:36:00,Verification Required,Resolved After Retry
692,9572,31119,2025-09-03 08:10:00,Repeated Payment Attempt,Resolved
693,9576,485,2025-05-03 19:54:00,Payment Decline,Resolved
694,9593,40705,2026-02-09 06:24:00,Account Review,Resolved After Retry
695,9594,12832,2026-06-13 15:59:00,Payment Decline,Resolved After Retry
696,9606,43059,2025-02-12 13:29:00,Payment Decline,Resolved
